axis	stratum	n_stratum	pos_stratum	noise_sigma	k_pct	cost_20raw	cost_24full	delta_cost_24_minus_20	recall_20raw	recall_24full	tp_20raw	fp_20raw	fn_20raw	tp_24full	fp_24full	fn_24full
Amount_q	2	2000	14	0.05	2.0	0.6595	0.613	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	37	13	2	36	12
Amount_q	2	2000	14	0.05	3.0	0.6645	0.618	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	57	13	2	56	12
Amount_q	2	2000	14	0.05	5.0	0.6745	0.6277499999999999	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	97	13	2	95	12
Amount_q	2	2000	14	0.05	7.0	0.68425	0.6375	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	136	13	2	134	12
Amount_q	2	2000	14	0.1	0.1	0.7005	0.704	0.0034999999999999476	0.0	0.0	0	2	14	0	2	14
Amount_q	2	2000	14	0.1	0.5	0.7025	0.70575	0.003249999999999975	0.0	0.0	0	10	14	0	9	14
Amount_q	2	2000	14	0.1	1.0	0.7045	0.6579999999999999	-0.0465000000000001	0.0	0.07142857142857142	0	18	14	1	17	13
Amount_q	2	2000	14	0.1	1.5	0.657	0.6605	0.0034999999999999476	0.07142857142857142	0.07142857142857142	1	27	13	1	27	13
Amount_q	2	2000	14	0.1	2.0	0.6595	0.613	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	37	13	2	36	12
Amount_q	2	2000	14	0.1	3.0	0.6645	0.618	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	57	13	2	56	12
Amount_q	2	2000	14	0.1	5.0	0.6745	0.6277499999999999	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	97	13	2	95	12
Amount_q	2	2000	14	0.1	7.0	0.68425	0.6375	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	136	13	2	134	12
Amount_q	2	2000	14	0.25	0.1	0.7005	0.704	0.0034999999999999476	0.0	0.0	0	2	14	0	2	14
Amount_q	2	2000	14	0.25	0.5	0.7025	0.70575	0.003249999999999975	0.0	0.0	0	10	14	0	9	14
Amount_q	2	2000	14	0.25	1.0	0.7045	0.708	0.0034999999999999476	0.0	0.0	0	18	14	0	18	14
Amount_q	2	2000	14	0.25	1.5	0.657	0.6605	0.0034999999999999476	0.07142857142857142	0.07142857142857142	1	27	13	1	27	13
Amount_q	2	2000	14	0.25	2.0	0.6595	0.613	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	37	13	2	36	12
Amount_q	2	2000	14	0.25	3.0	0.6645	0.618	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	57	13	2	56	12
Amount_q	2	2000	14	0.25	5.0	0.6745	0.6277499999999999	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	97	13	2	95	12
Amount_q	2	2000	14	0.25	7.0	0.68425	0.6375	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	136	13	2	134	12
Amount_q	2	2000	14	0.5	0.1	0.7005	0.704	0.0034999999999999476	0.0	0.0	0	2	14	0	2	14
Amount_q	2	2000	14	0.5	0.5	0.7025	0.70575	0.003249999999999975	0.0	0.0	0	10	14	0	9	14
Amount_q	2	2000	14	0.5	1.0	0.7045	0.6579999999999999	-0.0465000000000001	0.0	0.07142857142857142	0	18	14	1	17	13
Amount_q	2	2000	14	0.5	1.5	0.657	0.6605	0.0034999999999999476	0.07142857142857142	0.07142857142857142	1	27	13	1	27	13
Amount_q	2	2000	14	0.5	2.0	0.6595	0.613	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	37	13	2	36	12
Amount_q	2	2000	14	0.5	3.0	0.6645	0.618	-0.046499999999999986	0.07142857142857142	0.14285714285714285	1	57	13	2	56	12
Amount_q	2	2000	14	0.5	5.0	0.6745	0.6277499999999999	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	97	13	2	95	12
Amount_q	2	2000	14	0.5	7.0	0.68425	0.6375	-0.04675000000000007	0.07142857142857142	0.14285714285714285	1	136	13	2	134	12
Amount_q	3	2000	57	0.0	0.1	2.8505	2.8539999999999996	0.0034999999999998366	0.0	0.0	0	2	57	0	2	57
Amount_q	3	2000	57	0.0	0.5	2.8525	2.856	0.0034999999999998366	0.0	0.0	0	10	57	0	10	57
Amount_q	3	2000	57	0.0	1.0	2.855	2.8585	0.0034999999999998366	0.0	0.0	0	20	57	0	20	57
Amount_q	3	2000	57	0.0	1.5	2.8575	2.8609999999999998	0.0034999999999998366	0.0	0.0	0	30	57	0	30	57
Amount_q	3	2000	57	0.0	2.0	2.86	2.8634999999999997	0.0034999999999998366	0.0	0.0	0	40	57	0	40	57
Amount_q	3	2000	57	0.0	3.0	2.865	2.8685	0.0034999999999998366	0.0	0.0	0	60	57	0	60	57
Amount_q	3	2000	57	0.0	5.0	2.875	2.8285	-0.046499999999999986	0.0	0.017543859649122806	0	100	57	1	99	56
Amount_q	3	2000	57	0.0	7.0	2.885	2.83825	-0.04674999999999985	0.0	0.017543859649122806	0	140	57	1	138	56
Amount_q	3	2000	57	0.05	0.1	2.8505	2.8539999999999996	0.0034999999999998366	0.0	0.0	0	2	57	0	2	57
Amount_q	3	2000	57	0.05	0.5	2.8525	2.856	0.0034999999999998366	0.0	0.0	0	10	57	0	10	57
Amount_q	3	2000	57	0.05	1.0	2.855	2.8585	0.0034999999999998366	0.0	0.0	0	20	57	0	20	57
Amount_q	3	2000	57	0.05	1.5	2.8575	2.8609999999999998	0.0034999999999998366	0.0	0.0	0	30	57	0	30	57
Amount_q	3	2000	57	0.05	2.0	2.86	2.8634999999999997	0.0034999999999998366	0.0	0.0	0	40	57	0	40	57
Amount_q	3	2000	57	0.05	3.0	2.865	2.8685	0.0034999999999998366	0.0	0.0	0	60	57	0	60	57
Amount_q	3	2000	57	0.05	5.0	2.875	2.8285	-0.046499999999999986	0.0	0.017543859649122806	0	100	57	1	99	56
Amount_q	3	2000	57	0.05	7.0	2.885	2.83825	-0.04674999999999985	0.0	0.017543859649122806	0	140	57	1	138	56
Amount_q	3	2000	57	0.1	0.1	2.8505	2.8539999999999996	0.0034999999999998366	0.0	0.0	0	2	57	0	2	57
Amount_q	3	2000	57	0.1	0.5	2.8525	2.856	0.0034999999999998366	0.0	0.0	0	10	57	0	10	57
Amount_q	3	2000	57	0.1	1.0	2.855	2.8585	0.0034999999999998366	0.0	0.0	0	20	57	0	20	57
Amount_q	3	2000	57	0.1	1.5	2.8575	2.8609999999999998	0.0034999999999998366	0.0	0.0	0	30	57	0	30	57
Amount_q	3	2000	57	0.1	2.0	2.86	2.8634999999999997	0.0034999999999998366	0.0	0.0	0	40	57	0	40	57
Amount_q	3	2000	57	0.1	3.0	2.865	2.8685	0.0034999999999998366	0.0	0.0	0	60	57	0	60	57
Amount_q	3	2000	57	0.1	5.0	2.875	2.8285	-0.046499999999999986	0.0	0.017543859649122806	0	100	57	1	99	56
Amount_q	3	2000	57	0.1	7.0	2.885	2.83825	-0.04674999999999985	0.0	0.017543859649122806	0	140	57	1	138	56
Amount_q	3	2000	57	0.25	0.1	2.8505	2.8539999999999996	0.0034999999999998366	0.0	0.0	0	2	57	0	2	57
Amount_q	3	2000	57	0.25	0.5	2.8525	2.856	0.0034999999999998366	0.0	0.0	0	10	57	0	10	57
Amount_q	3	2000	57	0.25	1.0	2.855	2.8585	0.0034999999999998366	0.0	0.0	0	20	57	0	20	57
Amount_q	3	2000	57	0.25	1.5	2.8575	2.8609999999999998	0.0034999999999998366	0.0	0.0	0	30	57	0	30	57
Amount_q	3	2000	57	0.25	2.0	2.86	2.8634999999999997	0.0034999999999998366	0.0	0.0	0	40	57	0	40	57
Amount_q	3	2000	57	0.25	3.0	2.865	2.8685	0.0034999999999998366	0.0	0.0	0	60	57	0	60	57
Amount_q	3	2000	57	0.25	5.0	2.875	2.8285	-0.046499999999999986	0.0	0.017543859649122806	0	100	57	1	99	56
Amount_q	3	2000	57	0.25	7.0	2.885	2.83825	-0.04674999999999985	0.0	0.017543859649122806	0	140	57	1	138	56
Amount_q	3	2000	57	0.5	0.1	2.8505	2.8539999999999996	0.0034999999999998366	0.0	0.0	0	2	57	0	2	57
Amount_q	3	2000	57	0.5	0.5	2.8525	2.856	0.0034999999999998366	0.0	0.0	0	10	57	0	10	57
Amount_q	3	2000	57	0.5	1.0	2.855	2.8585	0.0034999999999998366	0.0	0.0	0	20	57	0	20	57
Amount_q	3	2000	57	0.5	1.5	2.8575	2.8609999999999998	0.0034999999999998366	0.0	0.0	0	30	57	0	30	57
Amount_q	3	2000	57	0.5	2.0	2.86	2.8634999999999997	0.0034999999999998366	0.0	0.0	0	40	57	0	40	57
Amount_q	3	2000	57	0.5	3.0	2.865	2.8685	0.0034999999999998366	0.0	0.0	0	60	57	0	60	57
Amount_q	3	2000	57	0.5	5.0	2.875	2.8285	-0.046499999999999986	0.0	0.017543859649122806	0	100	57	1	99	56
Amount_q	3	2000	57	0.5	7.0	2.885	2.83825	-0.04674999999999985	0.0	0.017543859649122806	0	140	57	1	138	56
Amount_q	4	2000	228	0.0	0.1	11.4005	11.404	0.0035000000000007248	0.0	0.0	0	2	228	0	2	228
Amount_q	4	2000	228	0.0	0.5	11.4025	11.356	-0.046499999999999986	0.0	0.0043859649122807015	0	10	228	1	9	227
Amount_q	4	2000	228	0.0	1.0	11.355	11.358500000000001	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	19	227	1	19	227
Amount_q	4	2000	228	0.0	1.5	11.3575	11.361	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	29	227	1	29	227
Amount_q	4	2000	228	0.0	2.0	11.21	11.313500000000001	0.10350000000000037	0.017543859649122806	0.008771929824561403	4	36	224	2	38	226
Amount_q	4	2000	228	0.0	3.0	11.215	11.268500000000001	0.053500000000001435	0.017543859649122806	0.013157894736842105	4	56	224	3	57	225
Amount_q	4	2000	228	0.0	5.0	11.225	11.277750000000001	0.05275000000000141	0.017543859649122806	0.013157894736842105	4	96	224	3	94	225
Amount_q	4	2000	228	0.0	7.0	11.185	11.23775	0.05274999999999963	0.021929824561403508	0.017543859649122806	5	135	223	4	133	224
Amount_q	4	2000	228	0.05	0.1	11.4005	11.404	0.0035000000000007248	0.0	0.0	0	2	228	0	2	228
Amount_q	4	2000	228	0.05	0.5	11.4025	11.356	-0.046499999999999986	0.0	0.0043859649122807015	0	10	228	1	9	227
Amount_q	4	2000	228	0.05	1.0	11.355	11.358500000000001	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	19	227	1	19	227
Amount_q	4	2000	228	0.05	1.5	11.3575	11.361	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	29	227	1	29	227
Amount_q	4	2000	228	0.05	2.0	11.21	11.313500000000001	0.10350000000000037	0.017543859649122806	0.008771929824561403	4	36	224	2	38	226
Amount_q	4	2000	228	0.05	3.0	11.215	11.268500000000001	0.053500000000001435	0.017543859649122806	0.013157894736842105	4	56	224	3	57	225
Amount_q	4	2000	228	0.05	5.0	11.225	11.277750000000001	0.05275000000000141	0.017543859649122806	0.013157894736842105	4	96	224	3	94	225
Amount_q	4	2000	228	0.05	7.0	11.185	11.23775	0.05274999999999963	0.021929824561403508	0.017543859649122806	5	135	223	4	133	224
Amount_q	4	2000	228	0.1	0.1	11.4005	11.404	0.0035000000000007248	0.0	0.0	0	2	228	0	2	228
Amount_q	4	2000	228	0.1	0.5	11.4025	11.356	-0.046499999999999986	0.0	0.0043859649122807015	0	10	228	1	9	227
Amount_q	4	2000	228	0.1	1.0	11.355	11.358500000000001	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	19	227	1	19	227
Amount_q	4	2000	228	0.1	1.5	11.3575	11.361	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	29	227	1	29	227
Amount_q	4	2000	228	0.1	2.0	11.21	11.313500000000001	0.10350000000000037	0.017543859649122806	0.008771929824561403	4	36	224	2	38	226
Amount_q	4	2000	228	0.1	3.0	11.215	11.268500000000001	0.053500000000001435	0.017543859649122806	0.013157894736842105	4	56	224	3	57	225
Amount_q	4	2000	228	0.1	5.0	11.225	11.277750000000001	0.05275000000000141	0.017543859649122806	0.013157894736842105	4	96	224	3	94	225
Amount_q	4	2000	228	0.1	7.0	11.185	11.23775	0.05274999999999963	0.021929824561403508	0.017543859649122806	5	135	223	4	133	224
Amount_q	4	2000	228	0.25	0.1	11.4005	11.404	0.0035000000000007248	0.0	0.0	0	2	228	0	2	228
Amount_q	4	2000	228	0.25	0.5	11.4025	11.356	-0.046499999999999986	0.0	0.0043859649122807015	0	10	228	1	9	227
Amount_q	4	2000	228	0.25	1.0	11.355	11.358500000000001	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	19	227	1	19	227
Amount_q	4	2000	228	0.25	1.5	11.3575	11.361	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	29	227	1	29	227
Amount_q	4	2000	228	0.25	2.0	11.21	11.313500000000001	0.10350000000000037	0.017543859649122806	0.008771929824561403	4	36	224	2	38	226
Amount_q	4	2000	228	0.25	3.0	11.215	11.268500000000001	0.053500000000001435	0.017543859649122806	0.013157894736842105	4	56	224	3	57	225
Amount_q	4	2000	228	0.25	5.0	11.225	11.277750000000001	0.05275000000000141	0.017543859649122806	0.013157894736842105	4	96	224	3	94	225
Amount_q	4	2000	228	0.25	7.0	11.185	11.23775	0.05274999999999963	0.021929824561403508	0.017543859649122806	5	135	223	4	133	224
Amount_q	4	2000	228	0.5	0.1	11.4005	11.404	0.0035000000000007248	0.0	0.0	0	2	228	0	2	228
Amount_q	4	2000	228	0.5	0.5	11.4025	11.356	-0.046499999999999986	0.0	0.0043859649122807015	0	10	228	1	9	227
Amount_q	4	2000	228	0.5	1.0	11.355	11.358500000000001	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	19	227	1	19	227
Amount_q	4	2000	228	0.5	1.5	11.3575	11.361	0.0035000000000007248	0.0043859649122807015	0.0043859649122807015	1	29	227	1	29	227
Amount_q	4	2000	228	0.5	2.0	11.21	11.313500000000001	0.10350000000000037	0.017543859649122806	0.008771929824561403	4	36	224	2	38	226
Amount_q	4	2000	228	0.5	3.0	11.215	11.268500000000001	0.053500000000001435	0.017543859649122806	0.013157894736842105	4	56	224	3	57	225
Amount_q	4	2000	228	0.5	5.0	11.225	11.277750000000001	0.05275000000000141	0.017543859649122806	0.013157894736842105	4	96	224	3	94	225
Amount_q	4	2000	228	0.5	7.0	11.185	11.23775	0.05274999999999963	0.021929824561403508	0.017543859649122806	5	135	223	4	133	224
Time_t	0	3334	38	0.0	0.1	1.1402219556088782	1.1437219556088782	0.0035000000000000586	0.0	0.0	0	3	38	0	3	38
Time_t	0	3334	38	0.0	0.5	1.1423215356928613	1.1456715656868628	0.003350029994001469	0.0	0.0	0	17	38	0	16	38
Time_t	0	3334	38	0.0	1.0	1.1447210557888423	1.147771145770846	0.003050089982003623	0.0	0.0	0	33	38	0	30	38
Time_t	0	3334	38	0.0	1.5	1.1468206358728255	1.1503206358728255	0.0035000000000000586	0.0	0.0	0	47	38	0	47	38
Time_t	0	3334	38	0.0	2.0	1.149370125974805	1.152870125974805	0.0035000000000000586	0.0	0.0	0	64	38	0	64	38
Time_t	0	3334	38	0.0	3.0	1.1543191361727654	1.157369226154769	0.003050089982003623	0.0	0.0	0	97	38	0	94	38
Time_t	0	3334	38	0.0	5.0	1.164367126574685	1.1665173965206959	0.002150269946010752	0.0	0.0	0	164	38	0	155	38
Time_t	0	3334	38	0.0	7.0	1.1738152369526096	1.1756655668866227	0.0018503299340131285	0.0	0.0	0	227	38	0	216	38
Time_t	0	3334	38	0.05	0.1	1.1402219556088782	1.1437219556088782	0.0035000000000000586	0.0	0.0	0	3	38	0	3	38
Time_t	0	3334	38	0.05	0.5	1.1423215356928613	1.1456715656868628	0.003350029994001469	0.0	0.0	0	17	38	0	16	38
Time_t	0	3334	38	0.05	1.0	1.1447210557888423	1.147771145770846	0.003050089982003623	0.0	0.0	0	33	38	0	30	38
Time_t	0	3334	38	0.05	1.5	1.1468206358728255	1.1503206358728255	0.0035000000000000586	0.0	0.0	0	47	38	0	47	38
Time_t	0	3334	38	0.05	2.0	1.149370125974805	1.152870125974805	0.0035000000000000586	0.0	0.0	0	64	38	0	64	38
Time_t	0	3334	38	0.05	3.0	1.1543191361727654	1.157369226154769	0.003050089982003623	0.0	0.0	0	97	38	0	94	38
Time_t	0	3334	38	0.05	5.0	1.164367126574685	1.1665173965206959	0.002150269946010752	0.0	0.0	0	164	38	0	155	38
Time_t	0	3334	38	0.05	7.0	1.1738152369526096	1.1756655668866227	0.0018503299340131285	0.0	0.0	0	227	38	0	216	38
Time_t	0	3334	38	0.1	0.1	1.1402219556088782	1.1437219556088782	0.0035000000000000586	0.0	0.0	0	3	38	0	3	38
Time_t	0	3334	38	0.1	0.5	1.1423215356928613	1.1456715656868628	0.003350029994001469	0.0	0.0	0	17	38	0	16	38
Time_t	0	3334	38	0.1	1.0	1.1447210557888423	1.147771145770846	0.003050089982003623	0.0	0.0	0	33	38	0	30	38
Time_t	0	3334	38	0.1	1.5	1.1468206358728255	1.1503206358728255	0.0035000000000000586	0.0	0.0	0	47	38	0	47	38
Time_t	0	3334	38	0.1	2.0	1.149370125974805	1.152870125974805	0.0035000000000000586	0.0	0.0	0	64	38	0	64	38
Time_t	0	3334	38	0.1	3.0	1.1543191361727654	1.157369226154769	0.003050089982003623	0.0	0.0	0	97	38	0	94	38
Time_t	0	3334	38	0.1	5.0	1.164367126574685	1.1665173965206959	0.002150269946010752	0.0	0.0	0	164	38	0	155	38
Time_t	0	3334	38	0.1	7.0	1.1738152369526096	1.1761154769046192	0.002300239952009564	0.0	0.0	0	227	38	0	219	38
Time_t	0	3334	38	0.25	0.1	1.1402219556088782	1.1437219556088782	0.0035000000000000586	0.0	0.0	0	3	38	0	3	38
Time_t	0	3334	38	0.25	0.5	1.1423215356928613	1.1456715656868628	0.003350029994001469	0.0	0.0	0	17	38	0	16	38
Time_t	0	3334	38	0.25	1.0	1.1447210557888423	1.147771145770846	0.003050089982003623	0.0	0.0	0	33	38	0	30	38
Time_t	0	3334	38	0.25	1.5	1.1468206358728255	1.1503206358728255	0.0035000000000000586	0.0	0.0	0	47	38	0	47	38
Time_t	0	3334	38	0.25	2.0	1.149370125974805	1.152870125974805	0.0035000000000000586	0.0	0.0	0	64	38	0	64	38
Time_t	0	3334	38	0.25	3.0	1.1543191361727654	1.157369226154769	0.003050089982003623	0.0	0.0	0	97	38	0	94	38
Time_t	0	3334	38	0.25	5.0	1.164367126574685	1.1662174565086982	0.0018503299340131285	0.0	0.0	0	164	38	0	153	38
Time_t	0	3334	38	0.25	7.0	1.1738152369526096	1.175515596880624	0.0017003599280143167	0.0	0.0	0	227	38	0	215	38
Time_t	0	3334	38	0.5	0.1	1.1402219556088782	1.1437219556088782	0.0035000000000000586	0.0	0.0	0	3	38	0	3	38
Time_t	0	3334	38	0.5	0.5	1.1423215356928613	1.1456715656868628	0.003350029994001469	0.0	0.0	0	17	38	0	16	38
Time_t	0	3334	38	0.5	1.0	1.1447210557888423	1.147771145770846	0.003050089982003623	0.0	0.0	0	33	38	0	30	38
Time_t	0	3334	38	0.5	1.5	1.1468206358728255	1.1503206358728255	0.0035000000000000586	0.0	0.0	0	47	38	0	47	38
Time_t	0	3334	38	0.5	2.0	1.149370125974805	1.152870125974805	0.0035000000000000586	0.0	0.0	0	64	38	0	64	38
Time_t	0	3334	38	0.5	3.0	1.1543191361727654	1.157369226154769	0.003050089982003623	0.0	0.0	0	97	38	0	94	38
Time_t	0	3334	38	0.5	5.0	1.164367126574685	1.1666673665266947	0.002300239952009564	0.0	0.0	0	164	38	0	156	38
Time_t	0	3334	38	0.5	7.0	1.1738152369526096	1.1759655068986203	0.002150269946010752	0.0	0.0	0	227	38	0	218	38
Time_t	1	3333	80	0.0	0.1	2.4006900690069006	2.4041900690069005	0.0034999999999998366	0.0	0.0	0	3	80	0	3	80
Time_t	1	3333	80	0.0	0.5	2.402790279027903	2.406290279027903	0.0034999999999998366	0.0	0.0	0	17	80	0	17	80
Time_t	1	3333	80	0.0	1.0	2.405190519051905	2.408690519051905	0.0034999999999998366	0.0	0.0	0	33	80	0	33	80
Time_t	1	3333	80	0.0	1.5	2.407740774077408	2.411240774077408	0.0034999999999998366	0.0	0.0	0	50	80	0	50	80
Time_t	1	3333	80	0.0	2.0	2.4102910291029103	2.41379102910291	0.0034999999999998366	0.0	0.0	0	67	80	0	67	80
Time_t	1	3333	80	0.0	3.0	2.415241524152415	2.418741524152415	0.0034999999999998366	0.0	0.0	0	100	80	0	100	80
Time_t	1	3333	80	0.0	5.0	2.4252925292529253	2.428492499249925	0.003199969996999563	0.0	0.0	0	167	80	0	165	80
Time_t	1	3333	80	0.0	7.0	2.435043504350435	2.4383934893489347	0.0033499849984997	0.0	0.0	0	232	80	0	231	80
Time_t	1	3333	80	0.05	0.1	2.4006900690069006	2.4041900690069005	0.0034999999999998366	0.0	0.0	0	3	80	0	3	80
Time_t	1	3333	80	0.05	0.5	2.402790279027903	2.406290279027903	0.0034999999999998366	0.0	0.0	0	17	80	0	17	80
Time_t	1	3333	80	0.05	1.0	2.405190519051905	2.408690519051905	0.0034999999999998366	0.0	0.0	0	33	80	0	33	80
Time_t	1	3333	80	0.05	1.5	2.407740774077408	2.411240774077408	0.0034999999999998366	0.0	0.0	0	50	80	0	50	80
Time_t	1	3333	80	0.05	2.0	2.4102910291029103	2.41379102910291	0.0034999999999998366	0.0	0.0	0	67	80	0	67	80
Time_t	1	3333	80	0.05	3.0	2.415241524152415	2.418741524152415	0.0034999999999998366	0.0	0.0	0	100	80	0	100	80
Time_t	1	3333	80	0.05	5.0	2.4252925292529253	2.428492499249925	0.003199969996999563	0.0	0.0	0	167	80	0	165	80
Time_t	1	3333	80	0.05	7.0	2.435043504350435	2.4383934893489347	0.0033499849984997	0.0	0.0	0	232	80	0	231	80
Time_t	1	3333	80	0.1	0.1	2.4006900690069006	2.4041900690069005	0.0034999999999998366	0.0	0.0	0	3	80	0	3	80
Time_t	1	3333	80	0.1	0.5	2.402790279027903	2.406290279027903	0.0034999999999998366	0.0	0.0	0	17	80	0	17	80
Time_t	1	3333	80	0.1	1.0	2.405190519051905	2.408690519051905	0.0034999999999998366	0.0	0.0	0	33	80	0	33	80
Time_t	1	3333	80	0.1	1.5	2.407740774077408	2.411240774077408	0.0034999999999998366	0.0	0.0	0	50	80	0	50	80
Time_t	1	3333	80	0.1	2.0	2.4102910291029103	2.41379102910291	0.0034999999999998366	0.0	0.0	0	67	80	0	67	80
Time_t	1	3333	80	0.1	3.0	2.415241524152415	2.418741524152415	0.0034999999999998366	0.0	0.0	0	100	80	0	100	80
Time_t	1	3333	80	0.1	5.0	2.4252925292529253	2.428492499249925	0.003199969996999563	0.0	0.0	0	167	80	0	165	80
Time_t	1	3333	80	0.1	7.0	2.435043504350435	2.4383934893489347	0.0033499849984997	0.0	0.0	0	232	80	0	231	80
Time_t	1	3333	80	0.25	0.1	2.4006900690069006	2.4041900690069005	0.0034999999999998366	0.0	0.0	0	3	80	0	3	80
Time_t	1	3333	80	0.25	0.5	2.402790279027903	2.406290279027903	0.0034999999999998366	0.0	0.0	0	17	80	0	17	80
Time_t	1	3333	80	0.25	1.0	2.405190519051905	2.408690519051905	0.0034999999999998366	0.0	0.0	0	33	80	0	33	80
Time_t	1	3333	80	0.25	1.5	2.407740774077408	2.411240774077408	0.0034999999999998366	0.0	0.0	0	50	80	0	50	80
Time_t	1	3333	80	0.25	2.0	2.4102910291029103	2.41379102910291	0.0034999999999998366	0.0	0.0	0	67	80	0	67	80
Time_t	1	3333	80	0.25	3.0	2.415241524152415	2.418741524152415	0.0034999999999998366	0.0	0.0	0	100	80	0	100	80
Time_t	1	3333	80	0.25	5.0	2.4252925292529253	2.428492499249925	0.003199969996999563	0.0	0.0	0	167	80	0	165	80
Time_t	1	3333	80	0.25	7.0	2.435043504350435	2.4383934893489347	0.0033499849984997	0.0	0.0	0	232	80	0	231	80
Time_t	1	3333	80	0.5	0.1	2.4006900690069006	2.4041900690069005	0.0034999999999998366	0.0	0.0	0	3	80	0	3	80
Time_t	1	3333	80	0.5	0.5	2.402790279027903	2.406290279027903	0.0034999999999998366	0.0	0.0	0	17	80	0	17	80
Time_t	1	3333	80	0.5	1.0	2.405190519051905	2.408690519051905	0.0034999999999998366	0.0	0.0	0	33	80	0	33	80
Time_t	1	3333	80	0.5	1.5	2.407740774077408	2.411240774077408	0.0034999999999998366	0.0	0.0	0	50	80	0	50	80
Time_t	1	3333	80	0.5	2.0	2.4102910291029103	2.41379102910291	0.0034999999999998366	0.0	0.0	0	67	80	0	67	80
Time_t	1	3333	80	0.5	3.0	2.415241524152415	2.418741524152415	0.0034999999999998366	0.0	0.0	0	100	80	0	100	80
Time_t	1	3333	80	0.5	5.0	2.4252925292529253	2.428492499249925	0.003199969996999563	0.0	0.0	0	167	80	0	165	80
Time_t	1	3333	80	0.5	7.0	2.435043504350435	2.4383934893489347	0.0033499849984997	0.0	0.0	0	232	80	0	231	80
Time_t	2	3333	182	0.0	0.1	5.460996099609961	5.434493099309931	-0.026503000300030166	0.0	0.005494505494505495	0	3	182	1	2	181
Time_t	2	3333	182	0.0	0.5	5.433093309330933	5.406590309030903	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	16	181	2	15	180
Time_t	2	3333	182	0.0	1.0	5.435493549354936	5.408990549054906	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	32	181	2	31	180
Time_t	2	3333	182	0.0	1.5	5.378037803780378	5.381537803780378	0.0034999999999998366	0.016483516483516484	0.016483516483516484	3	47	179	3	47	179
Time_t	2	3333	182	0.0	2.0	5.3205820582058205	5.32408205820582	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	62	177	5	62	177
Time_t	2	3333	182	0.0	3.0	5.325532553255326	5.329032553255326	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	95	177	5	95	177
Time_t	2	3333	182	0.0	5.0	5.335583558355836	5.309080558055806	-0.026503000300030166	0.027472527472527472	0.03296703296703297	5	162	177	6	161	176
Time_t	2	3333	182	0.0	7.0	5.345484548454846	5.288978547854786	-0.05650600060006017	0.027472527472527472	0.038461538461538464	5	228	177	7	226	175
Time_t	2	3333	182	0.05	0.1	5.460996099609961	5.434493099309931	-0.026503000300030166	0.0	0.005494505494505495	0	3	182	1	2	181
Time_t	2	3333	182	0.05	0.5	5.433093309330933	5.406590309030903	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	16	181	2	15	180
Time_t	2	3333	182	0.05	1.0	5.435493549354936	5.408990549054906	-0.026503000300030166	0.005494505494505495	0.01098901098901099	1	32	181	2	31	180
Time_t	2	3333	182	0.05	1.5	5.378037803780378	5.381537803780378	0.0034999999999998366	0.016483516483516484	0.016483516483516484	3	47	179	3	47	179
Time_t	2	3333	182	0.05	2.0	5.3205820582058205	5.32408205820582	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	62	177	5	62	177
Time_t	2	3333	182	0.05	3.0	5.325532553255326	5.329032553255326	0.0034999999999998366	0.027472527472527472	0.027472527472527472	5	95	177	5	95	177
Time_t	2	3333	182	0.05	5.0	5.335583558355836	5.309080558055806	-0.026503000300030166	0.027472527472527472	0.03296703296703297	5	162	177	6	161	176
Time_t	2	3333	182	0.05	7.0	5.345484548454846	5.288978547854786	-0.05650600060006017	0.027472527472527472	0.038461538461538464	5	228	177	7	226	175
Time_t	2	3333	182	0.1	0.1	5.460996099609961	5.434493099309931	-0.026503000300030166	0.0	0.005494505494505495	0	3	182	1	2	181
