seed	rate_pct	tier	fset	cost_llm_per_call	n_test	n_pos	n_xgb_pos	n_lift	n_waste	n_xgb_only	n_llm_only	value_rate	esc_prec	esc_prec_boot_mean	esc_prec_boot_lo	esc_prec_boot_hi	esc_cost_per_lift	esc_value	breakeven
20260708	0.5	iter120_default	20raw+stat	0.001	9906	50	17	16	4927	74	4943	0.48484848484848486	0.0032369006676107627	0.0	0.0	0.0	0.30893750000000003	800.0	True
20260708	0.5	mid_tier	20raw+stat	0.005	9906	50	17	16	4927	74	4943	0.48484848484848486	0.0032369006676107627	0.0	0.0	0.0	1.5446875	800.0	True
20260708	0.5	frontier_gpt4	20raw+stat	0.03	9906	50	17	16	4927	74	4943	0.48484848484848486	0.0032369006676107627	0.0	0.0	0.0	9.268125	800.0	True
20260708	0.1	cheap_heuristic	24full	0.0001	9866	10	3	4	4921	73	4925	0.5714285714285714	0.0008121827411167512	0.0	0.0	0.0	0.12312500000000001	200.0	True
20260708	0.1	small_open	24full	0.0006	9866	10	3	4	4921	73	4925	0.5714285714285714	0.0008121827411167512	0.0	0.0	0.0	0.7387499999999999	200.0	True
20260708	0.1	iter120_default	24full	0.001	9866	10	3	4	4921	73	4925	0.5714285714285714	0.0008121827411167512	0.0	0.0	0.0	1.23125	200.0	True
20260708	0.1	mid_tier	24full	0.005	9866	10	3	4	4921	73	4925	0.5714285714285714	0.0008121827411167512	0.0	0.0	0.0	6.15625	200.0	True
20260708	0.1	frontier_gpt4	24full	0.03	9866	10	3	4	4921	73	4925	0.5714285714285714	0.0008121827411167512	0.0	0.0	0.0	36.9375	200.0	True
20260708	0.1	cheap_heuristic	20raw	0.0001	9866	10	4	3	4927	78	4930	0.5	0.0006085192697768763	0.0	0.0	0.0	0.16433333333333336	150.0	True
20260708	0.1	small_open	20raw	0.0006	9866	10	4	3	4927	78	4930	0.5	0.0006085192697768763	0.0	0.0	0.0	0.9859999999999999	150.0	True
20260708	0.1	iter120_default	20raw	0.001	9866	10	4	3	4927	78	4930	0.5	0.0006085192697768763	0.0	0.0	0.0	1.6433333333333333	150.0	True
20260708	0.1	mid_tier	20raw	0.005	9866	10	4	3	4927	78	4930	0.5	0.0006085192697768763	0.0	0.0	0.0	8.216666666666667	150.0	True
20260708	0.1	frontier_gpt4	20raw	0.03	9866	10	4	3	4927	78	4930	0.5	0.0006085192697768763	0.0	0.0	0.0	49.300000000000004	150.0	True
20260708	0.1	cheap_heuristic	20raw+minmax	0.0001	9866	10	4	3	4920	71	4923	0.5	0.0006093845216331506	0.0	0.0	0.0	0.1641	150.0	True
20260708	0.1	small_open	20raw+minmax	0.0006	9866	10	4	3	4920	71	4923	0.5	0.0006093845216331506	0.0	0.0	0.0	0.9845999999999999	150.0	True
20260708	0.1	iter120_default	20raw+minmax	0.001	9866	10	4	3	4920	71	4923	0.5	0.0006093845216331506	0.0	0.0	0.0	1.641	150.0	True
20260708	0.1	mid_tier	20raw+minmax	0.005	9866	10	4	3	4920	71	4923	0.5	0.0006093845216331506	0.0	0.0	0.0	8.205	150.0	True
20260708	0.1	frontier_gpt4	20raw+minmax	0.03	9866	10	4	3	4920	71	4923	0.5	0.0006093845216331506	0.0	0.0	0.0	49.23	150.0	True
20260708	0.1	cheap_heuristic	20raw+stat	0.0001	9866	10	2	5	4917	70	4922	0.625	0.0010158472165786266	0.0	0.0	0.0	0.09844	250.0	True
20260708	0.1	small_open	20raw+stat	0.0006	9866	10	2	5	4917	70	4922	0.625	0.0010158472165786266	0.0	0.0	0.0	0.5906399999999999	250.0	True
20260708	0.1	iter120_default	20raw+stat	0.001	9866	10	2	5	4917	70	4922	0.625	0.0010158472165786266	0.0	0.0	0.0	0.9843999999999999	250.0	True
20260708	0.1	mid_tier	20raw+stat	0.005	9866	10	2	5	4917	70	4922	0.625	0.0010158472165786266	0.0	0.0	0.0	4.922	250.0	True
20260708	0.1	frontier_gpt4	20raw+stat	0.03	9866	10	2	5	4917	70	4922	0.625	0.0010158472165786266	0.0	0.0	0.0	29.532	250.0	True
20260708	0.05	cheap_heuristic	24full	0.0001	9861	5	4	0	4922	74	4922	0.0	0.0	0.0	0.0	0.0	0.4922	0.0	True
20260708	0.05	small_open	24full	0.0006	9861	5	4	0	4922	74	4922	0.0	0.0	0.0	0.0	0.0	2.9532	0.0	True
20260708	0.05	iter120_default	24full	0.001	9861	5	4	0	4922	74	4922	0.0	0.0	0.0	0.0	0.0	4.922	0.0	True
20260708	0.05	mid_tier	24full	0.005	9861	5	4	0	4922	74	4922	0.0	0.0	0.0	0.0	0.0	24.61	0.0	True
20260708	0.05	frontier_gpt4	24full	0.03	9861	5	4	0	4922	74	4922	0.0	0.0	0.0	0.0	0.0	147.66	0.0	False
20260708	0.05	cheap_heuristic	20raw	0.0001	9861	5	4	0	4927	79	4927	0.0	0.0	0.0	0.0	0.0	0.4927	0.0	True
20260708	0.05	small_open	20raw	0.0006	9861	5	4	0	4927	79	4927	0.0	0.0	0.0	0.0	0.0	2.9562	0.0	True
20260708	0.05	iter120_default	20raw	0.001	9861	5	4	0	4927	79	4927	0.0	0.0	0.0	0.0	0.0	4.9270000000000005	0.0	True
20260708	0.05	mid_tier	20raw	0.005	9861	5	4	0	4927	79	4927	0.0	0.0	0.0	0.0	0.0	24.635	0.0	True
20260708	0.05	frontier_gpt4	20raw	0.03	9861	5	4	0	4927	79	4927	0.0	0.0	0.0	0.0	0.0	147.81	0.0	False
20260708	0.05	cheap_heuristic	20raw+minmax	0.0001	9861	5	4	0	4920	72	4920	0.0	0.0	0.0	0.0	0.0	0.49200000000000005	0.0	True
20260708	0.05	small_open	20raw+minmax	0.0006	9861	5	4	0	4920	72	4920	0.0	0.0	0.0	0.0	0.0	2.952	0.0	True
20260708	0.05	iter120_default	20raw+minmax	0.001	9861	5	4	0	4920	72	4920	0.0	0.0	0.0	0.0	0.0	4.92	0.0	True
20260708	0.05	mid_tier	20raw+minmax	0.005	9861	5	4	0	4920	72	4920	0.0	0.0	0.0	0.0	0.0	24.6	0.0	True
20260708	0.05	frontier_gpt4	20raw+minmax	0.03	9861	5	4	0	4920	72	4920	0.0	0.0	0.0	0.0	0.0	147.6	0.0	False
20260708	0.05	cheap_heuristic	20raw+stat	0.0001	9861	5	4	0	4918	70	4918	0.0	0.0	0.0	0.0	0.0	0.4918	0.0	True
20260708	0.05	small_open	20raw+stat	0.0006	9861	5	4	0	4918	70	4918	0.0	0.0	0.0	0.0	0.0	2.9507999999999996	0.0	True
20260708	0.05	iter120_default	20raw+stat	0.001	9861	5	4	0	4918	70	4918	0.0	0.0	0.0	0.0	0.0	4.918	0.0	True
20260708	0.05	mid_tier	20raw+stat	0.005	9861	5	4	0	4918	70	4918	0.0	0.0	0.0	0.0	0.0	24.59	0.0	True
20260708	0.05	frontier_gpt4	20raw+stat	0.03	9861	5	4	0	4918	70	4918	0.0	0.0	0.0	0.0	0.0	147.54	0.0	False
20260710	1.44	cheap_heuristic	24full	0.0001	10000	144	50	53	4950	82	5003	0.5638297872340425	0.010593643813711773	0.00015650609634219466	0.0	0.0001998800719568259	0.009439622641509436	2650.0	True
20260710	1.44	small_open	24full	0.0006	10000	144	50	53	4950	82	5003	0.5638297872340425	0.010593643813711773	0.00015650609634219466	0.0	0.0001998800719568259	0.0566377358490566	2650.0	True
20260710	1.44	iter120_default	24full	0.001	10000	144	50	53	4950	82	5003	0.5638297872340425	0.010593643813711773	0.00015650609634219466	0.0	0.0001998800719568259	0.09439622641509435	2650.0	True
20260710	1.44	mid_tier	24full	0.005	10000	144	50	53	4950	82	5003	0.5638297872340425	0.010593643813711773	0.00015650609634219466	0.0	0.0001998800719568259	0.4719811320754717	2650.0	True
20260710	1.44	frontier_gpt4	24full	0.03	10000	144	50	53	4950	82	5003	0.5638297872340425	0.010593643813711773	0.00015650609634219466	0.0	0.0001998800719568259	2.8318867924528304	2650.0	True
20260710	1.44	cheap_heuristic	20raw	0.0001	10000	144	49	54	4953	86	5007	0.5684210526315789	0.01078490113840623	0.00016616736568803676	0.0	0.00019972039145196724	0.009272222222222223	2700.0	True
20260710	1.44	small_open	20raw	0.0006	10000	144	49	54	4953	86	5007	0.5684210526315789	0.01078490113840623	0.00016616736568803676	0.0	0.00019972039145196724	0.055633333333333326	2700.0	True
20260710	1.44	iter120_default	20raw	0.001	10000	144	49	54	4953	86	5007	0.5684210526315789	0.01078490113840623	0.00016616736568803676	0.0	0.00019972039145196724	0.09272222222222222	2700.0	True
20260710	1.44	mid_tier	20raw	0.005	10000	144	49	54	4953	86	5007	0.5684210526315789	0.01078490113840623	0.00016616736568803676	0.0	0.00019972039145196724	0.46361111111111114	2700.0	True
20260710	1.44	frontier_gpt4	20raw	0.03	10000	144	49	54	4953	86	5007	0.5684210526315789	0.01078490113840623	0.00016616736568803676	0.0	0.00019972039145196724	2.7816666666666667	2700.0	True
20260710	1.44	cheap_heuristic	20raw+minmax	0.0001	10000	144	50	52	4954	85	5006	0.5531914893617021	0.010387534958050339	0.00013483819416699956	0.0	0.00019976028765481422	0.009626923076923078	2600.0	True
20260710	1.44	small_open	20raw+minmax	0.0006	10000	144	50	52	4954	85	5006	0.5531914893617021	0.010387534958050339	0.00013483819416699956	0.0	0.00019976028765481422	0.057761538461538454	2600.0	True
20260710	1.44	iter120_default	20raw+minmax	0.001	10000	144	50	52	4954	85	5006	0.5531914893617021	0.010387534958050339	0.00013483819416699956	0.0	0.00019976028765481422	0.09626923076923077	2600.0	True
20260710	1.44	mid_tier	20raw+minmax	0.005	10000	144	50	52	4954	85	5006	0.5531914893617021	0.010387534958050339	0.00013483819416699956	0.0	0.00019976028765481422	0.48134615384615387	2600.0	True
20260710	1.44	frontier_gpt4	20raw+minmax	0.03	10000	144	50	52	4954	85	5006	0.5531914893617021	0.010387534958050339	0.00013483819416699956	0.0	0.00019976028765481422	2.888076923076923	2600.0	True
20260710	1.44	cheap_heuristic	20raw+stat	0.0001	10000	144	50	52	4947	78	4999	0.5531914893617021	0.010402080416083216	0.00013502700540108024	0.0	0.00020004000800160032	0.00961346153846154	2600.0	True
20260710	1.44	small_open	20raw+stat	0.0006	10000	144	50	52	4947	78	4999	0.5531914893617021	0.010402080416083216	0.00013502700540108024	0.0	0.00020004000800160032	0.05768076923076922	2600.0	True
20260710	1.44	iter120_default	20raw+stat	0.001	10000	144	50	52	4947	78	4999	0.5531914893617021	0.010402080416083216	0.00013502700540108024	0.0	0.00020004000800160032	0.09613461538461537	2600.0	True
20260710	1.44	mid_tier	20raw+stat	0.005	10000	144	50	52	4947	78	4999	0.5531914893617021	0.010402080416083216	0.00013502700540108024	0.0	0.00020004000800160032	0.4806730769230769	2600.0	True
20260710	1.44	frontier_gpt4	20raw+stat	0.03	10000	144	50	52	4947	78	4999	0.5531914893617021	0.010402080416083216	0.00013502700540108024	0.0	0.00020004000800160032	2.8840384615384616	2600.0	True
20260710	1.0	cheap_heuristic	24full	0.0001	9956	100	37	37	4943	81	4980	0.5873015873015873	0.007429718875502008	0.0	0.0	0.0	0.01345945945945946	1850.0	True
20260710	1.0	small_open	24full	0.0006	9956	100	37	37	4943	81	4980	0.5873015873015873	0.007429718875502008	0.0	0.0	0.0	0.08075675675675674	1850.0	True
20260710	1.0	iter120_default	24full	0.001	9956	100	37	37	4943	81	4980	0.5873015873015873	0.007429718875502008	0.0	0.0	0.0	0.1345945945945946	1850.0	True
20260710	1.0	mid_tier	24full	0.005	9956	100	37	37	4943	81	4980	0.5873015873015873	0.007429718875502008	0.0	0.0	0.0	0.672972972972973	1850.0	True
20260710	1.0	frontier_gpt4	24full	0.03	9956	100	37	37	4943	81	4980	0.5873015873015873	0.007429718875502008	0.0	0.0	0.0	4.037837837837838	1850.0	True
20260710	1.0	cheap_heuristic	20raw	0.0001	9956	100	39	35	4948	84	4983	0.5737704918032787	0.0070238811960666265	0.0	0.0	0.0	0.014237142857142858	1750.0	True
20260710	1.0	small_open	20raw	0.0006	9956	100	39	35	4948	84	4983	0.5737704918032787	0.0070238811960666265	0.0	0.0	0.0	0.08542285714285713	1750.0	True
20260710	1.0	iter120_default	20raw	0.001	9956	100	39	35	4948	84	4983	0.5737704918032787	0.0070238811960666265	0.0	0.0	0.0	0.1423714285714286	1750.0	True
20260710	1.0	mid_tier	20raw	0.005	9956	100	39	35	4948	84	4983	0.5737704918032787	0.0070238811960666265	0.0	0.0	0.0	0.7118571428571429	1750.0	True
20260710	1.0	frontier_gpt4	20raw	0.03	9956	100	39	35	4948	84	4983	0.5737704918032787	0.0070238811960666265	0.0	0.0	0.0	4.2711428571428565	1750.0	True
20260710	1.0	cheap_heuristic	20raw+minmax	0.0001	9956	100	37	36	4949	86	4985	0.5714285714285714	0.007221664994984955	0.0	0.0	0.0	0.013847222222222223	1800.0	True
20260710	1.0	small_open	20raw+minmax	0.0006	9956	100	37	36	4949	86	4985	0.5714285714285714	0.007221664994984955	0.0	0.0	0.0	0.08308333333333333	1800.0	True
20260710	1.0	iter120_default	20raw+minmax	0.001	9956	100	37	36	4949	86	4985	0.5714285714285714	0.007221664994984955	0.0	0.0	0.0	0.13847222222222222	1800.0	True
20260710	1.0	mid_tier	20raw+minmax	0.005	9956	100	37	36	4949	86	4985	0.5714285714285714	0.007221664994984955	0.0	0.0	0.0	0.6923611111111111	1800.0	True
20260710	1.0	frontier_gpt4	20raw+minmax	0.03	9956	100	37	36	4949	86	4985	0.5714285714285714	0.007221664994984955	0.0	0.0	0.0	4.154166666666666	1800.0	True
20260710	1.0	cheap_heuristic	20raw+stat	0.0001	9956	100	39	35	4942	78	4977	0.5737704918032787	0.007032348804500703	0.0	0.0	0.0	0.014220000000000002	1750.0	True
20260710	1.0	small_open	20raw+stat	0.0006	9956	100	39	35	4942	78	4977	0.5737704918032787	0.007032348804500703	0.0	0.0	0.0	0.08532	1750.0	True
20260710	1.0	iter120_default	20raw+stat	0.001	9956	100	39	35	4942	78	4977	0.5737704918032787	0.007032348804500703	0.0	0.0	0.0	0.14220000000000002	1750.0	True
20260710	1.0	mid_tier	20raw+stat	0.005	9956	100	39	35	4942	78	4977	0.5737704918032787	0.007032348804500703	0.0	0.0	0.0	0.7110000000000001	1750.0	True
20260710	1.0	frontier_gpt4	20raw+stat	0.03	9956	100	39	35	4942	78	4977	0.5737704918032787	0.007032348804500703	0.0	0.0	0.0	4.266	1750.0	True
20260710	0.5	cheap_heuristic	24full	0.0001	9906	50	20	18	4929	76	4947	0.6	0.0036385688295936932	0.0	0.0	0.0	0.027483333333333335	900.0	True
20260710	0.5	small_open	24full	0.0006	9906	50	20	18	4929	76	4947	0.6	0.0036385688295936932	0.0	0.0	0.0	0.1649	900.0	True
20260710	0.5	iter120_default	24full	0.001	9906	50	20	18	4929	76	4947	0.6	0.0036385688295936932	0.0	0.0	0.0	0.2748333333333333	900.0	True
20260710	0.5	mid_tier	24full	0.005	9906	50	20	18	4929	76	4947	0.6	0.0036385688295936932	0.0	0.0	0.0	1.3741666666666665	900.0	True
20260710	0.5	frontier_gpt4	24full	0.03	9906	50	20	18	4929	76	4947	0.6	0.0036385688295936932	0.0	0.0	0.0	8.245	900.0	True
20260710	0.5	cheap_heuristic	20raw	0.0001	9906	50	21	18	4936	83	4954	0.6206896551724138	0.0036334275333064193	0.0	0.0	0.0	0.027522222222222222	900.0	True
20260710	0.5	small_open	20raw	0.0006	9906	50	21	18	4936	83	4954	0.6206896551724138	0.0036334275333064193	0.0	0.0	0.0	0.16513333333333333	900.0	True
20260710	0.5	iter120_default	20raw	0.001	9906	50	21	18	4936	83	4954	0.6206896551724138	0.0036334275333064193	0.0	0.0	0.0	0.2752222222222222	900.0	True
20260710	0.5	mid_tier	20raw	0.005	9906	50	21	18	4936	83	4954	0.6206896551724138	0.0036334275333064193	0.0	0.0	0.0	1.376111111111111	900.0	True
20260710	0.5	frontier_gpt4	20raw	0.03	9906	50	21	18	4936	83	4954	0.6206896551724138	0.0036334275333064193	0.0	0.0	0.0	8.256666666666668	900.0	True
20260710	0.5	cheap_heuristic	20raw+minmax	0.0001	9906	50	21	18	4940	87	4958	0.6206896551724138	0.003630496167809601	0.0	0.0	0.0	0.027544444444444444	900.0	True
20260710	0.5	small_open	20raw+minmax	0.0006	9906	50	21	18	4940	87	4958	0.6206896551724138	0.003630496167809601	0.0	0.0	0.0	0.16526666666666665	900.0	True
20260710	0.5	iter120_default	20raw+minmax	0.001	9906	50	21	18	4940	87	4958	0.6206896551724138	0.003630496167809601	0.0	0.0	0.0	0.27544444444444444	900.0	True
20260710	0.5	mid_tier	20raw+minmax	0.005	9906	50	21	18	4940	87	4958	0.6206896551724138	0.003630496167809601	0.0	0.0	0.0	1.3772222222222221	900.0	True
20260710	0.5	frontier_gpt4	20raw+minmax	0.03	9906	50	21	18	4940	87	4958	0.6206896551724138	0.003630496167809601	0.0	0.0	0.0	8.263333333333332	900.0	True
20260710	0.5	cheap_heuristic	20raw+stat	0.0001	9906	50	23	15	4932	76	4947	0.5555555555555556	0.0030321406913280777	0.0	0.0	0.0	0.03298	750.0	True
20260710	0.5	small_open	20raw+stat	0.0006	9906	50	23	15	4932	76	4947	0.5555555555555556	0.0030321406913280777	0.0	0.0	0.0	0.19788	750.0	True
20260710	0.5	iter120_default	20raw+stat	0.001	9906	50	23	15	4932	76	4947	0.5555555555555556	0.0030321406913280777	0.0	0.0	0.0	0.3298	750.0	True
20260710	0.5	mid_tier	20raw+stat	0.005	9906	50	23	15	4932	76	4947	0.5555555555555556	0.0030321406913280777	0.0	0.0	0.0	1.649	750.0	True
20260710	0.5	frontier_gpt4	20raw+stat	0.03	9906	50	23	15	4932	76	4947	0.5555555555555556	0.0030321406913280777	0.0	0.0	0.0	9.894	750.0	True
20260710	0.1	cheap_heuristic	24full	0.0001	9866	10	1	5	4922	76	4927	0.5555555555555556	0.0010148163182463973	0.0	0.0	0.0	0.09854	250.0	True
20260710	0.1	small_open	24full	0.0006	9866	10	1	5	4922	76	4927	0.5555555555555556	0.0010148163182463973	0.0	0.0	0.0	0.59124	250.0	True
20260710	0.1	iter120_default	24full	0.001	9866	10	1	5	4922	76	4927	0.5555555555555556	0.0010148163182463973	0.0	0.0	0.0	0.9854	250.0	True
20260710	0.1	mid_tier	24full	0.005	9866	10	1	5	4922	76	4927	0.5555555555555556	0.0010148163182463973	0.0	0.0	0.0	4.9270000000000005	250.0	True
20260710	0.1	frontier_gpt4	24full	0.03	9866	10	1	5	4922	76	4927	0.5555555555555556	0.0010148163182463973	0.0	0.0	0.0	29.562	250.0	True
20260710	0.1	cheap_heuristic	20raw	0.0001	9866	10	1	5	4920	74	4925	0.5555555555555556	0.0010152284263959391	0.0	0.0	0.0	0.0985	250.0	True
20260710	0.1	small_open	20raw	0.0006	9866	10	1	5	4920	74	4925	0.5555555555555556	0.0010152284263959391	0.0	0.0	0.0	0.591	250.0	True
20260710	0.1	iter120_default	20raw	0.001	9866	10	1	5	4920	74	4925	0.5555555555555556	0.0010152284263959391	0.0	0.0	0.0	0.985	250.0	True
20260710	0.1	mid_tier	20raw	0.005	9866	10	1	5	4920	74	4925	0.5555555555555556	0.0010152284263959391	0.0	0.0	0.0	4.925	250.0	True
20260710	0.1	frontier_gpt4	20raw	0.03	9866	10	1	5	4920	74	4925	0.5555555555555556	0.0010152284263959391	0.0	0.0	0.0	29.55	250.0	True
20260710	0.1	cheap_heuristic	20raw+minmax	0.0001	9866	10	1	5	4930	84	4935	0.5555555555555556	0.0010131712259371835	0.0	0.0	0.0	0.09870000000000001	250.0	True
20260710	0.1	small_open	20raw+minmax	0.0006	9866	10	1	5	4930	84	4935	0.5555555555555556	0.0010131712259371835	0.0	0.0	0.0	0.5922	250.0	True
20260710	0.1	iter120_default	20raw+minmax	0.001	9866	10	1	5	4930	84	4935	0.5555555555555556	0.0010131712259371835	0.0	0.0	0.0	0.9870000000000001	250.0	True
20260710	0.1	mid_tier	20raw+minmax	0.005	9866	10	1	5	4930	84	4935	0.5555555555555556	0.0010131712259371835	0.0	0.0	0.0	4.9350000000000005	250.0	True
20260710	0.1	frontier_gpt4	20raw+minmax	0.03	9866	10	1	5	4930	84	4935	0.5555555555555556	0.0010131712259371835	0.0	0.0	0.0	29.609999999999996	250.0	True
20260710	0.1	cheap_heuristic	20raw+stat	0.0001	9866	10	1	5	4918	72	4923	0.5555555555555556	0.0010156408693885843	0.0	0.0	0.0	0.09846	250.0	True
20260710	0.1	small_open	20raw+stat	0.0006	9866	10	1	5	4918	72	4923	0.5555555555555556	0.0010156408693885843	0.0	0.0	0.0	0.59076	250.0	True
20260710	0.1	iter120_default	20raw+stat	0.001	9866	10	1	5	4918	72	4923	0.5555555555555556	0.0010156408693885843	0.0	0.0	0.0	0.9846	250.0	True
20260710	0.1	mid_tier	20raw+stat	0.005	9866	10	1	5	4918	72	4923	0.5555555555555556	0.0010156408693885843	0.0	0.0	0.0	4.923	250.0	True
20260710	0.1	frontier_gpt4	20raw+stat	0.03	9866	10	1	5	4918	72	4923	0.5555555555555556	0.0010156408693885843	0.0	0.0	0.0	29.538	250.0	True
20260710	0.05	cheap_heuristic	24full	0.0001	9861	5	3	1	4924	77	4925	0.5	0.0002030456852791878	0.0	0.0	0.0	0.49250000000000005	50.0	True
20260710	0.05	small_open	24full	0.0006	9861	5	3	1	4924	77	4925	0.5	0.0002030456852791878	0.0	0.0	0.0	2.9549999999999996	50.0	True
20260710	0.05	iter120_default	24full	0.001	9861	5	3	1	4924	77	4925	0.5	0.0002030456852791878	0.0	0.0	0.0	4.925	50.0	True
20260710	0.05	mid_tier	24full	0.005	9861	5	3	1	4924	77	4925	0.5	0.0002030456852791878	0.0	0.0	0.0	24.625	50.0	True
20260710	0.05	frontier_gpt4	24full	0.03	9861	5	3	1	4924	77	4925	0.5	0.0002030456852791878	0.0	0.0	0.0	147.75	50.0	False
20260710	0.05	cheap_heuristic	20raw	0.0001	9861	5	3	1	4922	75	4923	0.5	0.00020312817387771684	0.0	0.0	0.0	0.4923	50.0	True
20260710	0.05	small_open	20raw	0.0006	9861	5	3	1	4922	75	4923	0.5	0.00020312817387771684	0.0	0.0	0.0	2.9537999999999998	50.0	True
20260710	0.05	iter120_default	20raw	0.001	9861	5	3	1	4922	75	4923	0.5	0.00020312817387771684	0.0	0.0	0.0	4.923	50.0	True
20260710	0.05	mid_tier	20raw	0.005	9861	5	3	1	4922	75	4923	0.5	0.00020312817387771684	0.0	0.0	0.0	24.615000000000002	50.0	True
20260710	0.05	frontier_gpt4	20raw	0.03	9861	5	3	1	4922	75	4923	0.5	0.00020312817387771684	0.0	0.0	0.0	147.69	50.0	False
20260710	0.05	cheap_heuristic	20raw+minmax	0.0001	9861	5	3	1	4931	84	4932	0.5	0.00020275750202757503	0.0	0.0	0.0	0.4932	50.0	True
20260710	0.05	small_open	20raw+minmax	0.0006	9861	5	3	1	4931	84	4932	0.5	0.00020275750202757503	0.0	0.0	0.0	2.9591999999999996	50.0	True
20260710	0.05	iter120_default	20raw+minmax	0.001	9861	5	3	1	4931	84	4932	0.5	0.00020275750202757503	0.0	0.0	0.0	4.932	50.0	True
20260710	0.05	mid_tier	20raw+minmax	0.005	9861	5	3	1	4931	84	4932	0.5	0.00020275750202757503	0.0	0.0	0.0	24.66	50.0	True
20260710	0.05	frontier_gpt4	20raw+minmax	0.03	9861	5	3	1	4931	84	4932	0.5	0.00020275750202757503	0.0	0.0	0.0	147.96	50.0	False
20260710	0.05	cheap_heuristic	20raw+stat	0.0001	9861	5	3	1	4920	73	4921	0.5	0.000203210729526519	0.0	0.0	0.0	0.49210000000000004	50.0	True
20260710	0.05	small_open	20raw+stat	0.0006	9861	5	3	1	4920	73	4921	0.5	0.000203210729526519	0.0	0.0	0.0	2.9526	50.0	True
20260710	0.05	iter120_default	20raw+stat	0.001	9861	5	3	1	4920	73	4921	0.5	0.000203210729526519	0.0	0.0	0.0	4.921	50.0	True
20260710	0.05	mid_tier	20raw+stat	0.005	9861	5	3	1	4920	73	4921	0.5	0.000203210729526519	0.0	0.0	0.0	24.605	50.0	True
20260710	0.05	frontier_gpt4	20raw+stat	0.03	9861	5	3	1	4920	73	4921	0.5	0.000203210729526519	0.0	0.0	0.0	147.63	50.0	False
20260712	1.44	cheap_heuristic	24full	0.0001	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.009447169811320755	2650.0	True
20260712	1.44	small_open	24full	0.0006	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.05668301886792452	2650.0	True
20260712	1.44	iter120_default	24full	0.001	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.09447169811320755	2650.0	True
20260712	1.44	mid_tier	24full	0.005	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.47235849056603774	2650.0	True
20260712	1.44	frontier_gpt4	24full	0.03	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	2.8341509433962266	2650.0	True
20260712	1.44	cheap_heuristic	20raw	0.0001	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.009447169811320755	2650.0	True
20260712	1.44	small_open	20raw	0.0006	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.05668301886792452	2650.0	True
20260712	1.44	iter120_default	20raw	0.001	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.09447169811320755	2650.0	True
20260712	1.44	mid_tier	20raw	0.005	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	0.47235849056603774	2650.0	True
20260712	1.44	frontier_gpt4	20raw	0.03	10000	144	50	53	4954	86	5007	0.5638297872340425	0.010585180746954264	0.0001555821849410825	0.0	0.00019972039145196724	2.8341509433962266	2650.0	True
20260712	1.44	cheap_heuristic	20raw+minmax	0.0001	10000	144	53	50	4966	95	5016	0.5494505494505495	0.009968102073365232	8.692185007974481e-05	0.0	0.00019936204146730463	0.010032000000000001	2500.0	True
20260712	1.44	small_open	20raw+minmax	0.0006	10000	144	53	50	4966	95	5016	0.5494505494505495	0.009968102073365232	8.692185007974481e-05	0.0	0.00019936204146730463	0.060191999999999996	2500.0	True
20260712	1.44	iter120_default	20raw+minmax	0.001	10000	144	53	50	4966	95	5016	0.5494505494505495	0.009968102073365232	8.692185007974481e-05	0.0	0.00019936204146730463	0.10032	2500.0	True
20260712	1.44	mid_tier	20raw+minmax	0.005	10000	144	53	50	4966	95	5016	0.5494505494505495	0.009968102073365232	8.692185007974481e-05	0.0	0.00019936204146730463	0.5016	2500.0	True
20260712	1.44	frontier_gpt4	20raw+minmax	0.03	10000	144	53	50	4966	95	5016	0.5494505494505495	0.009968102073365232	8.692185007974481e-05	0.0	0.00019936204146730463	3.0096	2500.0	True
20260712	1.44	cheap_heuristic	20raw+stat	0.0001	10000	144	52	51	4957	87	5008	0.5543478260869565	0.01018370607028754	0.00011621405750798722	0.0	0.00019968051118210862	0.009819607843137255	2550.0	True
20260712	1.44	small_open	20raw+stat	0.0006	10000	144	52	51	4957	87	5008	0.5543478260869565	0.01018370607028754	0.00011621405750798722	0.0	0.00019968051118210862	0.058917647058823526	2550.0	True
20260712	1.44	iter120_default	20raw+stat	0.001	10000	144	52	51	4957	87	5008	0.5543478260869565	0.01018370607028754	0.00011621405750798722	0.0	0.00019968051118210862	0.09819607843137255	2550.0	True
