seed	rate_pct	fset	joint_mean_vr	vmean_mean_vr	joint_mean_prec	vmean_mean_prec	joint_strict_gt_vmean_prec	joint_strict_gt_vmean_vr
20260706	1.44	24full	0.6013257575757577	0.5909090909090909	0.006416774065918323	0.006275230841045206	0.18181818181818182	0.09090909090909091
20260706	1.44	20raw	0.6025145067698259	0.5938104448742746	0.006304796507313456	0.006200265131423449	0.18181818181818182	0.09090909090909091
20260706	1.44	20raw+minmax	0.6025145067698259	0.5938104448742746	0.006303084938329518	0.006199646638224454	0.18181818181818182	0.09090909090909091
20260706	1.44	20raw+stat	0.6015473887814313	0.5947775628626691	0.00628873637298821	0.006221740928340905	0.18181818181818182	0.09090909090909091
20260706	1.0	24full	0.6033057851239669	0.5964187327823691	0.004457391786960825	0.0044111594280703634	0.18181818181818182	0.09090909090909091
20260706	1.0	20raw	0.606060606060606	0.6002886002886002	0.004289192072682776	0.00426136164207426	0.18181818181818182	0.09090909090909091
20260706	1.0	20raw+minmax	0.606060606060606	0.6005509641873278	0.0044923118849309294	0.004466493493231389	0.18181818181818182	0.09090909090909091
20260706	1.0	20raw+stat	0.6046176046176046	0.6002886002886002	0.004272594094021209	0.004262629934861386	0.18181818181818182	0.09090909090909091
20260706	0.5	24full	0.5876623376623377	0.577922077922078	0.0018126882279006892	0.001769643253789307	0.18181818181818182	0.09090909090909091
20260706	0.5	20raw	0.5941558441558441	0.5844155844155844	0.0018491586636304946	0.0018085230466220426	0.18181818181818182	0.09090909090909091
20260706	0.5	20raw+minmax	0.5924764890282131	0.5830721003134797	0.0019048526656453403	0.00186425320100431	0.18181818181818182	0.09090909090909091
20260706	0.5	20raw+stat	0.5874125874125874	0.5804195804195804	0.00168220938592949	0.0016572286418884195	0.18181818181818182	0.09090909090909091
20260706	0.1	24full	0.606060606060606	0.606060606060606	0.000618522985261161	0.0006258805015413039	0.09090909090909091	0.0
20260706	0.1	20raw	0.6103896103896104	0.6233766233766235	0.0004871689211088279	0.00051295276240979	0.09090909090909091	0.0
20260706	0.1	20raw+minmax	0.6022727272727273	0.6136363636363636	0.0005434596162561449	0.0005690341959866012	0.09090909090909091	0.0
20260706	0.1	20raw+stat	0.6022727272727273	0.6136363636363636	0.0005438907214349822	0.0005695190067752845	0.09090909090909091	0.0
20260706	0.05	24full	0.5454545454545454	0.5454545454545454	5.6450671277683325e-05	5.6441902468392535e-05	0.09090909090909091	0.0
20260706	0.05	20raw	0.5454545454545454	0.5454545454545454	5.6450671277683325e-05	5.6441902468392535e-05	0.09090909090909091	0.0
20260706	0.05	20raw+minmax	0.5454545454545454	0.5454545454545454	5.6450671277683325e-05	5.6441902468392535e-05	0.09090909090909091	0.0
20260706	0.05	20raw+stat	0.5909090909090909	0.5909090909090909	0.00013141643235355216	0.0001326080598530556	0.09090909090909091	0.0
20260708	1.44	24full	0.6019138755980862	0.5952153110047846	0.006359607193246772	0.0062957318098530056	0.18181818181818182	0.09090909090909091
20260708	1.44	20raw	0.6026241799437675	0.5932521087160262	0.006507254299884065	0.00638681856331243	0.18181818181818182	0.09090909090909091
20260708	1.44	20raw+minmax	0.6016343207354443	0.5934627170582227	0.005953577354009279	0.005864452872096687	0.18181818181818182	0.09090909090909091
20260708	1.44	20raw+stat	0.6003996003996004	0.5944055944055944	0.006065911062720353	0.006015136740392713	0.18181818181818182	0.09090909090909091
20260708	1.0	24full	0.5997286295793759	0.5888738127544098	0.004476625854496141	0.0043692956686240654	0.18181818181818182	0.09090909090909091
20260708	1.0	20raw	0.6021080368906456	0.5902503293807642	0.0046427644527531125	0.004519660821842842	0.18181818181818182	0.09090909090909091
20260708	1.0	20raw+minmax	0.5991058122205662	0.5871833084947838	0.004067838003162814	0.003955905519562769	0.18181818181818182	0.09090909090909091
20260708	1.0	20raw+stat	0.5994318181818182	0.5894886363636364	0.004273061674798263	0.004182221833775212	0.18181818181818182	0.09090909090909091
20260708	0.5	24full	0.5989304812834224	0.5882352941176471	0.0022779319031027423	0.0022238066268585	0.18181818181818182	0.09090909090909091
20260708	0.5	20raw	0.5974025974025974	0.587012987012987	0.00233427514874237	0.00227992516947654	0.18181818181818182	0.09090909090909091
20260708	0.5	20raw+minmax	0.5950413223140495	0.5867768595041323	0.0021848726663591593	0.002148281631628492	0.18181818181818182	0.09090909090909091
20260708	0.5	20raw+stat	0.5977961432506887	0.5895316804407713	0.0022037951281114283	0.0021677557173282016	0.18181818181818182	0.09090909090909091
20260708	0.1	24full	0.5974025974025974	0.5974025974025974	0.00046875514929653315	0.00047356411911099374	0.09090909090909091	0.0
20260708	0.1	20raw	0.5909090909090909	0.5909090909090909	0.00039387123587470276	0.00039749539507252324	0.09090909090909091	0.0
20260708	0.1	20raw+minmax	0.5909090909090909	0.5909090909090909	0.0003938263515398383	0.00039754652706517317	0.09090909090909091	0.0
20260708	0.1	20raw+stat	0.6022727272727273	0.6022727272727273	0.0005437027894420527	0.0005497307954191653	0.09090909090909091	0.0
20260708	0.05	24full	0.5454545454545454	0.5454545454545454	5.6450671277683325e-05	5.6441902468392535e-05	0.09090909090909091	0.0
20260708	0.05	20raw	0.5454545454545454	0.5454545454545454	5.6450671277683325e-05	5.6441902468392535e-05	0.09090909090909091	0.0
20260708	0.05	20raw+minmax	0.5454545454545454	0.5454545454545454	5.6450671277683325e-05	5.6441902468392535e-05	0.09090909090909091	0.0
20260708	0.05	20raw+stat	0.5454545454545454	0.5454545454545454	5.6450671277683325e-05	5.6441902468392535e-05	0.09090909090909091	0.0
20260710	1.44	24full	0.6015473887814313	0.5947775628626691	0.006285363168315058	0.0062194218378609075	0.18181818181818182	0.09090909090909091
20260710	1.44	20raw	0.6019138755980862	0.5952153110047846	0.006361536174436721	0.006294872519644978	0.18181818181818182	0.09090909090909091
20260710	1.44	20raw+minmax	0.6025145067698259	0.5938104448742746	0.006304154027875392	0.006200058879200824	0.18181818181818182	0.09090909090909091
20260710	1.44	20raw+stat	0.6005802707930368	0.5938104448742746	0.006270113522400609	0.006201091019854346	0.18181818181818182	0.09090909090909091
20260710	1.0	24full	0.5988455988455988	0.5974025974025974	0.0041975112450539425	0.00422199556166723	0.09090909090909091	0.09090909090909091
20260710	1.0	20raw	0.5991058122205662	0.5961251862891207	0.004069027817558377	0.0040718623126629	0.09090909090909091	0.09090909090909091
20260710	1.0	20raw+minmax	0.6002886002886002	0.5959595959595959	0.004216312044472288	0.004202549766820366	0.18181818181818182	0.09090909090909091
20260710	1.0	20raw+stat	0.5976154992548435	0.5961251862891207	0.004051384388021253	0.004072145766595253	0.09090909090909091	0.09090909090909091
20260710	0.5	24full	0.606060606060606	0.6	0.0020525601183485793	0.0020379434672130217	0.18181818181818182	0.09090909090909091
20260710	0.5	20raw	0.6112852664576802	0.6018808777429467	0.002015479378301474	0.0019815299025699134	0.18181818181818182	0.09090909090909091
20260710	0.5	20raw+minmax	0.6112852664576802	0.6018808777429467	0.0020148565682572917	0.0019812270572969327	0.18181818181818182	0.09090909090909091
20260710	0.5	20raw+stat	0.6026936026936027	0.5959595959595959	0.0018301673918160164	0.0018107849111811964	0.18181818181818182	0.09090909090909091
20260710	0.1	24full	0.5858585858585859	0.5858585858585859	0.000581523277217595	0.0005863725317690502	0.09090909090909091	0.0
20260710	0.1	20raw	0.5858585858585859	0.5858585858585859	0.0005816880872172111	0.0005864747515129546	0.09090909090909091	0.0
20260710	0.1	20raw+minmax	0.5858585858585859	0.5858585858585859	0.0005814933907154721	0.0005862875511154907	0.09090909090909091	0.0
20260710	0.1	20raw+stat	0.5858585858585859	0.5858585858585859	0.0005817482009538284	0.0005864747515129546	0.09090909090909091	0.0
20260710	0.05	24full	0.6363636363636364	0.5909090909090909	0.00014976634292401665	0.00013255258271893368	0.18181818181818182	0.09090909090909091
20260710	0.05	20raw	0.6363636363636364	0.5909090909090909	0.00014984874792382463	0.00013257814872125016	0.18181818181818182	0.09090909090909091
20260710	0.05	20raw+minmax	0.6363636363636364	0.5909090909090909	0.00014976634292401665	0.00013253557556131834	0.18181818181818182	0.09090909090909091
20260710	0.05	20raw+stat	0.6363636363636364	0.5909090909090909	0.0001498863266518235	0.00013257814872125016	0.18181818181818182	0.09090909090909091
20260712	1.44	24full	0.6015473887814313	0.5947775628626691	0.006286836290023016	0.0062183712943591355	0.18181818181818182	0.09090909090909091
20260712	1.44	20raw	0.6015473887814313	0.5947775628626691	0.006287679926521634	0.006220053238686779	0.18181818181818182	0.09090909090909091
20260712	1.44	20raw+minmax	0.6023976023976023	0.5934065934065934	0.006098151385696648	0.005992578849721707	0.18181818181818182	0.09090909090909091
20260712	1.44	20raw+stat	0.6017786561264823	0.5938735177865613	0.0061571203678570975	0.006068772801120912	0.18181818181818182	0.09090909090909091
20260712	1.0	24full	0.5997286295793759	0.5956580732700135	0.004476625854496141	0.004464441951785337	0.18181818181818182	0.09090909090909091
20260712	1.0	20raw	0.5994318181818182	0.5965909090909091	0.004273341159914454	0.004278348998981604	0.09090909090909091	0.09090909090909091
20260712	1.0	20raw+minmax	0.6011730205278593	0.5953079178885631	0.004158731344031732	0.0041260705932407655	0.18181818181818182	0.09090909090909091
20260712	1.0	20raw+stat	0.6	0.5954545454545455	0.004012585957532489	0.003996083711538979	0.18181818181818182	0.09090909090909091
20260712	0.5	24full	0.6088154269972452	0.6088154269972452	0.002276748226760032	0.002303412313701587	0.09090909090909091	0.0
20260712	0.5	20raw	0.6081504702194358	0.6112852664576802	0.0019972550699180634	0.0020400420570213986	0.09090909090909091	0.0
20260712	0.5	20raw+minmax	0.6121212121212122	0.6121212121212122	0.002088500873483779	0.0021148593185489756	0.09090909090909091	0.0
20260712	0.5	20raw+stat	0.6099706744868035	0.6099706744868035	0.0021460785155524627	0.002171876264942177	0.09090909090909091	0.0
20260712	0.1	24full	0.6181818181818182	0.6181818181818182	0.00035592718167629675	0.0003606197153105322	0.09090909090909091	0.0
20260712	0.1	20raw	0.6181818181818182	0.6181818181818182	0.00035601720582977714	0.0003607046592315748	0.09090909090909091	0.0
20260712	0.1	20raw+minmax	0.6136363636363636	0.6136363636363636	0.00028084918397653204	0.0002844916972440928	0.09090909090909091	0.0
20260712	0.1	20raw+stat	0.6363636363636364	0.6363636363636364	0.00022461804285232607	0.00022818071656718612	0.09090909090909091	0.0
20260712	0.05	24full	0.6136363636363636	0.6136363636363636	0.0002812237931634203	0.00028472292174716997	0.09090909090909091	0.0
20260712	0.05	20raw	0.6136363636363636	0.6136363636363636	0.00028126887846588336	0.0002847994870872655	0.09090909090909091	0.0
20260712	0.05	20raw+minmax	0.6136363636363636	0.6136363636363636	0.00028097712830864405	0.000284621143047345	0.09090909090909091	0.0
20260712	0.05	20raw+stat	0.6136363636363636	0.6136363636363636	0.0002811900272568082	0.0002847356688416291	0.09090909090909091	0.0
20260714	1.44	24full	0.6	0.591919191919192	0.005990881213090319	0.005900732029793759	0.18181818181818182	0.09090909090909091
20260714	1.44	20raw	0.6022727272727273	0.59400826446281	0.00589771055942613	0.005809377117275704	0.18181818181818182	0.09090909090909091
20260714	1.44	20raw+minmax	0.6021505376344085	0.5923753665689149	0.006229485904302488	0.006107658159800255	0.18181818181818182	0.09090909090909091
20260714	1.44	20raw+stat	0.601010101010101	0.592929292929293	0.006011245310346686	0.0059206943714501005	0.18181818181818182	0.09090909090909091
20260714	1.0	24full	0.6026392961876833	0.5953079178885631	0.004177943658577894	0.00412776623245941	0.18181818181818182	0.09090909090909091
20260714	1.0	20raw	0.606060606060606	0.5984848484848485	0.0040843588010291195	0.004035566704239873	0.18181818181818182	0.09090909090909091
20260714	1.0	20raw+minmax	0.606060606060606	0.5959595959595959	0.004287808964126538	0.004204008722489477	0.18181818181818182	0.09090909090909091
20260714	1.0	20raw+stat	0.6045454545454546	0.5969696969696969	0.004067978959189702	0.0040162418467987425	0.18181818181818182	0.09090909090909091
20260714	0.5	24full	0.6	0.5939393939393939	0.002016088265378993	0.0019987248358598123	0.18181818181818182	0.09090909090909091
20260714	0.5	20raw	0.6018808777429467	0.5956112852664577	0.0019602270683273296	0.0019427411229248487	0.18181818181818182	0.09090909090909091
20260714	0.5	20raw+minmax	0.6018808777429467	0.5956112852664577	0.001959760243718337	0.0019428761852358463	0.18181818181818182	0.09090909090909091
20260714	0.5	20raw+stat	0.6006493506493507	0.5941558441558441	0.0018862988278270786	0.0018671609718228766	0.18181818181818182	0.09090909090909091
20260714	0.1	24full	0.5818181818181819	0.5636363636363636	0.00031897237619103616	0.0003017408695348503	0.18181818181818182	0.09090909090909091
20260714	0.1	20raw	0.5818181818181819	0.5636363636363636	0.00031902477314587485	0.00030174939153242695	0.18181818181818182	0.09090909090909091
20260714	0.1	20raw+minmax	0.5909090909090909	0.5757575757575758	0.0003938151418296107	0.0003778649801252724	0.18181818181818182	0.09090909090909091
20260714	0.1	20raw+stat	0.5818181818181819	0.5636363636363636	0.00031910741282242317	0.00030176218837819213	0.18181818181818182	0.09090909090909091
20260714	0.05	24full	0.6363636363636364	0.6181818181818182	0.00037439717445966227	0.0003609357222654014	0.18181818181818182	0.09090909090909091
20260714	0.05	20raw	0.6363636363636364	0.6181818181818182	0.0003745468496971384	0.0003609527699505299	0.18181818181818182	0.09090909090909091
20260714	0.05	20raw+minmax	0.6363636363636364	0.6181818181818182	0.000374378499182388	0.0003609698250204041	0.18181818181818182	0.09090909090909091
20260714	0.05	20raw+stat	0.6363636363636364	0.6136363636363636	0.0002998027591108073	0.0002848634436172912	0.18181818181818182	0.09090909090909091
