seed	rate_pct	fset	tier	utility	opt_tau	n_pos_te	tp	fp	alerted	fn	precision	recall	f1	cost_per_caught
20260706	0.05	20raw+minmax	small_open	VALUE	0.651	5	5	84	89	0	0.056179775280898875	1.0	0.10638297872340426	0.010679999999999999
20260706	0.05	20raw+minmax	small_open	PREC_CONSTRAINED	0.911	5	1	1	2	4	0.5	0.2	0.28571428571428575	0.0012
20260706	0.05	20raw+minmax	small_open	COST_CONSTRAINED	0.001	5	5	9849	9854	0	0.0005074081591231987	1.0	0.001014301653311695	1.18248
20260706	0.05	20raw+minmax	iter120_default	F1	0.841	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.0036666666666666666
20260706	0.05	20raw+minmax	iter120_default	VALUE	0.651	5	5	84	89	0	0.056179775280898875	1.0	0.10638297872340426	0.0178
20260706	0.05	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.911	5	1	1	2	4	0.5	0.2	0.28571428571428575	0.002
20260706	0.05	20raw+minmax	iter120_default	COST_CONSTRAINED	0.001	5	5	9849	9854	0	0.0005074081591231987	1.0	0.001014301653311695	1.9708
20260706	0.05	20raw+minmax	mid_tier	F1	0.841	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.018333333333333333
20260706	0.05	20raw+minmax	mid_tier	VALUE	0.651	5	5	84	89	0	0.056179775280898875	1.0	0.10638297872340426	0.089
20260706	0.05	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.911	5	1	1	2	4	0.5	0.2	0.28571428571428575	0.01
20260706	0.05	20raw+minmax	mid_tier	COST_CONSTRAINED	0.001	5	5	9849	9854	0	0.0005074081591231987	1.0	0.001014301653311695	9.854000000000001
20260706	0.05	20raw+minmax	frontier_gpt4	F1	0.841	5	3	8	11	2	0.2727272727272727	0.6	0.37499999999999994	0.10999999999999999
20260706	0.05	20raw+minmax	frontier_gpt4	VALUE	0.651	5	5	84	89	0	0.056179775280898875	1.0	0.10638297872340426	0.534
20260706	0.05	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.911	5	1	1	2	4	0.5	0.2	0.28571428571428575	0.06
20260706	0.05	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	0.206	5	5	1605	1610	0	0.003105590062111801	1.0	0.006191950464396284	9.66
20260706	0.05	20raw+stat	cheap_heuristic	F1	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.0001
20260706	0.05	20raw+stat	cheap_heuristic	VALUE	0.766	5	5	31	36	0	0.1388888888888889	1.0	0.24390243902439027	0.00072
20260706	0.05	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.0001
20260706	0.05	20raw+stat	cheap_heuristic	COST_CONSTRAINED	0.001	5	5	9844	9849	0	0.0005076657528683116	1.0	0.0010148163182463975	0.19698
20260706	0.05	20raw+stat	small_open	F1	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.0006
20260706	0.05	20raw+stat	small_open	VALUE	0.766	5	5	31	36	0	0.1388888888888889	1.0	0.24390243902439027	0.004319999999999999
20260706	0.05	20raw+stat	small_open	PREC_CONSTRAINED	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.0006
20260706	0.05	20raw+stat	small_open	COST_CONSTRAINED	0.001	5	5	9844	9849	0	0.0005076657528683116	1.0	0.0010148163182463975	1.18188
20260706	0.05	20raw+stat	iter120_default	F1	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.001
20260706	0.05	20raw+stat	iter120_default	VALUE	0.766	5	5	31	36	0	0.1388888888888889	1.0	0.24390243902439027	0.007200000000000001
20260706	0.05	20raw+stat	iter120_default	PREC_CONSTRAINED	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.001
20260706	0.05	20raw+stat	iter120_default	COST_CONSTRAINED	0.001	5	5	9844	9849	0	0.0005076657528683116	1.0	0.0010148163182463975	1.9698
20260706	0.05	20raw+stat	mid_tier	F1	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.005
20260706	0.05	20raw+stat	mid_tier	VALUE	0.766	5	5	31	36	0	0.1388888888888889	1.0	0.24390243902439027	0.036
20260706	0.05	20raw+stat	mid_tier	PREC_CONSTRAINED	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.005
20260706	0.05	20raw+stat	mid_tier	COST_CONSTRAINED	0.001	5	5	9844	9849	0	0.0005076657528683116	1.0	0.0010148163182463975	9.849
20260706	0.05	20raw+stat	frontier_gpt4	F1	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.03
20260706	0.05	20raw+stat	frontier_gpt4	VALUE	0.766	5	5	31	36	0	0.1388888888888889	1.0	0.24390243902439027	0.21600000000000003
20260706	0.05	20raw+stat	frontier_gpt4	PREC_CONSTRAINED	0.916	5	1	0	1	4	1.0	0.2	0.33333333333333337	0.03
20260706	0.05	20raw+stat	frontier_gpt4	COST_CONSTRAINED	0.206	5	5	1632	1637	0	0.0030543677458766036	1.0	0.006090133982947625	9.822
20260708	1.44	24full	cheap_heuristic	F1	0.751	144	126	44	170	18	0.7411764705882353	0.875	0.802547770700637	0.00013492063492063494
20260708	1.44	24full	cheap_heuristic	VALUE	0.551	144	144	182	326	0	0.44171779141104295	1.0	0.6127659574468085	0.00022638888888888893
20260708	1.44	24full	cheap_heuristic	PREC_CONSTRAINED	0.596	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.00019860139860139862
20260708	1.44	24full	cheap_heuristic	COST_CONSTRAINED	0.001	144	144	9845	9989	0	0.014415857443187506	1.0	0.028421987565380443	0.006936805555555555
20260708	1.44	24full	small_open	F1	0.751	144	126	44	170	18	0.7411764705882353	0.875	0.802547770700637	0.0008095238095238095
20260708	1.44	24full	small_open	VALUE	0.551	144	144	182	326	0	0.44171779141104295	1.0	0.6127659574468085	0.0013583333333333334
20260708	1.44	24full	small_open	PREC_CONSTRAINED	0.596	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.0011916083916083916
20260708	1.44	24full	small_open	COST_CONSTRAINED	0.001	144	144	9845	9989	0	0.014415857443187506	1.0	0.028421987565380443	0.04162083333333333
20260708	1.44	24full	iter120_default	F1	0.751	144	126	44	170	18	0.7411764705882353	0.875	0.802547770700637	0.0013492063492063493
20260708	1.44	24full	iter120_default	VALUE	0.551	144	144	182	326	0	0.44171779141104295	1.0	0.6127659574468085	0.002263888888888889
20260708	1.44	24full	iter120_default	PREC_CONSTRAINED	0.596	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.001986013986013986
20260708	1.44	24full	iter120_default	COST_CONSTRAINED	0.001	144	144	9845	9989	0	0.014415857443187506	1.0	0.028421987565380443	0.06936805555555556
20260708	1.44	24full	mid_tier	F1	0.751	144	126	44	170	18	0.7411764705882353	0.875	0.802547770700637	0.0067460317460317455
20260708	1.44	24full	mid_tier	VALUE	0.551	144	144	182	326	0	0.44171779141104295	1.0	0.6127659574468085	0.011319444444444444
20260708	1.44	24full	mid_tier	PREC_CONSTRAINED	0.596	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.009930069930069929
20260708	1.44	24full	mid_tier	COST_CONSTRAINED	0.001	144	144	9845	9989	0	0.014415857443187506	1.0	0.028421987565380443	0.34684027777777776
20260708	1.44	24full	frontier_gpt4	F1	0.751	144	126	44	170	18	0.7411764705882353	0.875	0.802547770700637	0.04047619047619047
20260708	1.44	24full	frontier_gpt4	VALUE	0.551	144	144	182	326	0	0.44171779141104295	1.0	0.6127659574468085	0.06791666666666667
20260708	1.44	24full	frontier_gpt4	PREC_CONSTRAINED	0.596	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.059580419580419576
20260708	1.44	24full	frontier_gpt4	COST_CONSTRAINED	0.001	144	144	9845	9989	0	0.014415857443187506	1.0	0.028421987565380443	2.0810416666666667
20260708	1.44	20raw	cheap_heuristic	F1	0.731	144	126	33	159	18	0.7924528301886793	0.875	0.8316831683168316	0.0001261904761904762
20260708	1.44	20raw	cheap_heuristic	VALUE	0.506	144	144	236	380	0	0.37894736842105264	1.0	0.549618320610687	0.00026388888888888886
20260708	1.44	20raw	cheap_heuristic	PREC_CONSTRAINED	0.586	144	142	136	278	2	0.5107913669064749	0.9861111111111112	0.6729857819905214	0.00019577464788732396
20260708	1.44	20raw	cheap_heuristic	COST_CONSTRAINED	0.001	144	144	9841	9985	0	0.014421632448673009	1.0	0.028433211570737485	0.0069340277777777785
20260708	1.44	20raw	small_open	F1	0.731	144	126	33	159	18	0.7924528301886793	0.875	0.8316831683168316	0.000757142857142857
20260708	1.44	20raw	small_open	VALUE	0.506	144	144	236	380	0	0.37894736842105264	1.0	0.549618320610687	0.0015833333333333333
20260708	1.44	20raw	small_open	PREC_CONSTRAINED	0.586	144	142	136	278	2	0.5107913669064749	0.9861111111111112	0.6729857819905214	0.0011746478873239435
20260708	1.44	20raw	small_open	COST_CONSTRAINED	0.001	144	144	9841	9985	0	0.014421632448673009	1.0	0.028433211570737485	0.041604166666666664
20260708	1.44	20raw	iter120_default	F1	0.731	144	126	33	159	18	0.7924528301886793	0.875	0.8316831683168316	0.0012619047619047618
20260708	1.44	20raw	iter120_default	VALUE	0.506	144	144	236	380	0	0.37894736842105264	1.0	0.549618320610687	0.002638888888888889
20260708	1.44	20raw	iter120_default	PREC_CONSTRAINED	0.586	144	142	136	278	2	0.5107913669064749	0.9861111111111112	0.6729857819905214	0.0019577464788732395
20260708	1.44	20raw	iter120_default	COST_CONSTRAINED	0.001	144	144	9841	9985	0	0.014421632448673009	1.0	0.028433211570737485	0.06934027777777778
20260708	1.44	20raw	mid_tier	F1	0.731	144	126	33	159	18	0.7924528301886793	0.875	0.8316831683168316	0.00630952380952381
20260708	1.44	20raw	mid_tier	VALUE	0.506	144	144	236	380	0	0.37894736842105264	1.0	0.549618320610687	0.013194444444444446
20260708	1.44	20raw	mid_tier	PREC_CONSTRAINED	0.586	144	142	136	278	2	0.5107913669064749	0.9861111111111112	0.6729857819905214	0.009788732394366197
20260708	1.44	20raw	mid_tier	COST_CONSTRAINED	0.001	144	144	9841	9985	0	0.014421632448673009	1.0	0.028433211570737485	0.3467013888888889
20260708	1.44	20raw	frontier_gpt4	F1	0.731	144	126	33	159	18	0.7924528301886793	0.875	0.8316831683168316	0.03785714285714285
20260708	1.44	20raw	frontier_gpt4	VALUE	0.506	144	144	236	380	0	0.37894736842105264	1.0	0.549618320610687	0.07916666666666666
20260708	1.44	20raw	frontier_gpt4	PREC_CONSTRAINED	0.586	144	142	136	278	2	0.5107913669064749	0.9861111111111112	0.6729857819905214	0.058732394366197184
20260708	1.44	20raw	frontier_gpt4	COST_CONSTRAINED	0.001	144	144	9841	9985	0	0.014421632448673009	1.0	0.028433211570737485	2.080208333333333
20260708	1.44	20raw+minmax	cheap_heuristic	F1	0.791	144	118	26	144	26	0.8194444444444444	0.8194444444444444	0.8194444444444444	0.00012203389830508475
20260708	1.44	20raw+minmax	cheap_heuristic	VALUE	0.521	144	144	188	332	0	0.43373493975903615	1.0	0.6050420168067226	0.00023055555555555557
20260708	1.44	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.561	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.00019860139860139862
20260708	1.44	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	0.001	144	144	9840	9984	0	0.014423076923076924	1.0	0.028436018957345974	0.006933333333333334
20260708	1.44	20raw+minmax	small_open	F1	0.791	144	118	26	144	26	0.8194444444444444	0.8194444444444444	0.8194444444444444	0.0007322033898305084
20260708	1.44	20raw+minmax	small_open	VALUE	0.521	144	144	188	332	0	0.43373493975903615	1.0	0.6050420168067226	0.0013833333333333332
20260708	1.44	20raw+minmax	small_open	PREC_CONSTRAINED	0.561	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.0011916083916083916
20260708	1.44	20raw+minmax	small_open	COST_CONSTRAINED	0.001	144	144	9840	9984	0	0.014423076923076924	1.0	0.028436018957345974	0.0416
20260708	1.44	20raw+minmax	iter120_default	F1	0.791	144	118	26	144	26	0.8194444444444444	0.8194444444444444	0.8194444444444444	0.0012203389830508476
20260708	1.44	20raw+minmax	iter120_default	VALUE	0.521	144	144	188	332	0	0.43373493975903615	1.0	0.6050420168067226	0.0023055555555555555
20260708	1.44	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.561	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.001986013986013986
20260708	1.44	20raw+minmax	iter120_default	COST_CONSTRAINED	0.001	144	144	9840	9984	0	0.014423076923076924	1.0	0.028436018957345974	0.06933333333333333
20260708	1.44	20raw+minmax	mid_tier	F1	0.791	144	118	26	144	26	0.8194444444444444	0.8194444444444444	0.8194444444444444	0.006101694915254237
20260708	1.44	20raw+minmax	mid_tier	VALUE	0.521	144	144	188	332	0	0.43373493975903615	1.0	0.6050420168067226	0.01152777777777778
20260708	1.44	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.561	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.009930069930069929
20260708	1.44	20raw+minmax	mid_tier	COST_CONSTRAINED	0.001	144	144	9840	9984	0	0.014423076923076924	1.0	0.028436018957345974	0.3466666666666667
20260708	1.44	20raw+minmax	frontier_gpt4	F1	0.791	144	118	26	144	26	0.8194444444444444	0.8194444444444444	0.8194444444444444	0.03661016949152543
20260708	1.44	20raw+minmax	frontier_gpt4	VALUE	0.521	144	144	188	332	0	0.43373493975903615	1.0	0.6050420168067226	0.06916666666666665
20260708	1.44	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.561	144	143	141	284	1	0.5035211267605634	0.9930555555555556	0.6682242990654206	0.059580419580419576
20260708	1.44	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	0.001	144	144	9840	9984	0	0.014423076923076924	1.0	0.028436018957345974	2.08
20260708	1.44	20raw+stat	cheap_heuristic	F1	0.811	144	111	20	131	33	0.8473282442748091	0.7708333333333334	0.8072727272727274	0.00011801801801801802
20260708	1.44	20raw+stat	cheap_heuristic	VALUE	0.541	144	144	187	331	0	0.4350453172205438	1.0	0.6063157894736843	0.00022986111111111113
20260708	1.44	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.586	144	142	142	284	2	0.5	0.9861111111111112	0.6635514018691588	0.0002
20260708	1.44	20raw+stat	cheap_heuristic	COST_CONSTRAINED	0.001	144	144	9842	9986	0	0.014420188263568997	1.0	0.028430404738400788	0.006934722222222222
20260708	1.44	20raw+stat	small_open	F1	0.811	144	111	20	131	33	0.8473282442748091	0.7708333333333334	0.8072727272727274	0.000708108108108108
20260708	1.44	20raw+stat	small_open	VALUE	0.541	144	144	187	331	0	0.4350453172205438	1.0	0.6063157894736843	0.0013791666666666666
20260708	1.44	20raw+stat	small_open	PREC_CONSTRAINED	0.586	144	142	142	284	2	0.5	0.9861111111111112	0.6635514018691588	0.0012
20260708	1.44	20raw+stat	small_open	COST_CONSTRAINED	0.001	144	144	9842	9986	0	0.014420188263568997	1.0	0.028430404738400788	0.04160833333333333
20260708	1.44	20raw+stat	iter120_default	F1	0.811	144	111	20	131	33	0.8473282442748091	0.7708333333333334	0.8072727272727274	0.0011801801801801803
20260708	1.44	20raw+stat	iter120_default	VALUE	0.541	144	144	187	331	0	0.4350453172205438	1.0	0.6063157894736843	0.002298611111111111
20260708	1.44	20raw+stat	iter120_default	PREC_CONSTRAINED	0.586	144	142	142	284	2	0.5	0.9861111111111112	0.6635514018691588	0.002
20260708	1.44	20raw+stat	iter120_default	COST_CONSTRAINED	0.001	144	144	9842	9986	0	0.014420188263568997	1.0	0.028430404738400788	0.06934722222222223
20260708	1.44	20raw+stat	mid_tier	F1	0.811	144	111	20	131	33	0.8473282442748091	0.7708333333333334	0.8072727272727274	0.005900900900900901
20260708	1.44	20raw+stat	mid_tier	VALUE	0.541	144	144	187	331	0	0.4350453172205438	1.0	0.6063157894736843	0.011493055555555555
20260708	1.44	20raw+stat	mid_tier	PREC_CONSTRAINED	0.586	144	142	142	284	2	0.5	0.9861111111111112	0.6635514018691588	0.01
20260708	1.44	20raw+stat	mid_tier	COST_CONSTRAINED	0.001	144	144	9842	9986	0	0.014420188263568997	1.0	0.028430404738400788	0.34673611111111113
20260708	1.44	20raw+stat	frontier_gpt4	F1	0.811	144	111	20	131	33	0.8473282442748091	0.7708333333333334	0.8072727272727274	0.035405405405405405
20260708	1.44	20raw+stat	frontier_gpt4	VALUE	0.541	144	144	187	331	0	0.4350453172205438	1.0	0.6063157894736843	0.06895833333333333
20260708	1.44	20raw+stat	frontier_gpt4	PREC_CONSTRAINED	0.586	144	142	142	284	2	0.5	0.9861111111111112	0.6635514018691588	0.06
20260708	1.44	20raw+stat	frontier_gpt4	COST_CONSTRAINED	0.001	144	144	9842	9986	0	0.014420188263568997	1.0	0.028430404738400788	2.0804166666666664
20260708	1.0	24full	cheap_heuristic	F1	0.751	100	87	44	131	13	0.6641221374045801	0.87	0.7532467532467532	0.00015057471264367817
20260708	1.0	24full	cheap_heuristic	VALUE	0.551	100	100	182	282	0	0.3546099290780142	1.0	0.5235602094240838	0.000282
20260708	1.0	24full	cheap_heuristic	PREC_CONSTRAINED	0.661	100	96	91	187	4	0.5133689839572193	0.96	0.6689895470383276	0.00019479166666666668
20260708	1.0	24full	cheap_heuristic	COST_CONSTRAINED	0.001	100	100	9845	9945	0	0.010055304172951232	1.0	0.01991040318566451	0.009945
20260708	1.0	24full	small_open	F1	0.751	100	87	44	131	13	0.6641221374045801	0.87	0.7532467532467532	0.0009034482758620688
20260708	1.0	24full	small_open	VALUE	0.551	100	100	182	282	0	0.3546099290780142	1.0	0.5235602094240838	0.001692
20260708	1.0	24full	small_open	PREC_CONSTRAINED	0.661	100	96	91	187	4	0.5133689839572193	0.96	0.6689895470383276	0.0011687499999999999
20260708	1.0	24full	small_open	COST_CONSTRAINED	0.001	100	100	9845	9945	0	0.010055304172951232	1.0	0.01991040318566451	0.059669999999999994
20260708	1.0	24full	iter120_default	F1	0.751	100	87	44	131	13	0.6641221374045801	0.87	0.7532467532467532	0.0015057471264367816
20260708	1.0	24full	iter120_default	VALUE	0.551	100	100	182	282	0	0.3546099290780142	1.0	0.5235602094240838	0.0028200000000000005
20260708	1.0	24full	iter120_default	PREC_CONSTRAINED	0.661	100	96	91	187	4	0.5133689839572193	0.96	0.6689895470383276	0.0019479166666666666
20260708	1.0	24full	iter120_default	COST_CONSTRAINED	0.001	100	100	9845	9945	0	0.010055304172951232	1.0	0.01991040318566451	0.09945
20260708	1.0	24full	mid_tier	F1	0.751	100	87	44	131	13	0.6641221374045801	0.87	0.7532467532467532	0.0075287356321839085
20260708	1.0	24full	mid_tier	VALUE	0.551	100	100	182	282	0	0.3546099290780142	1.0	0.5235602094240838	0.0141
20260708	1.0	24full	mid_tier	PREC_CONSTRAINED	0.661	100	96	91	187	4	0.5133689839572193	0.96	0.6689895470383276	0.009739583333333334
20260708	1.0	24full	mid_tier	COST_CONSTRAINED	0.001	100	100	9845	9945	0	0.010055304172951232	1.0	0.01991040318566451	0.49725
20260708	1.0	24full	frontier_gpt4	F1	0.751	100	87	44	131	13	0.6641221374045801	0.87	0.7532467532467532	0.045172413793103446
20260708	1.0	24full	frontier_gpt4	VALUE	0.551	100	100	182	282	0	0.3546099290780142	1.0	0.5235602094240838	0.0846
20260708	1.0	24full	frontier_gpt4	PREC_CONSTRAINED	0.661	100	96	91	187	4	0.5133689839572193	0.96	0.6689895470383276	0.058437499999999996
20260708	1.0	24full	frontier_gpt4	COST_CONSTRAINED	0.001	100	100	9845	9945	0	0.010055304172951232	1.0	0.01991040318566451	2.9835
20260708	1.0	20raw	cheap_heuristic	F1	0.731	100	86	33	119	14	0.7226890756302521	0.86	0.7853881278538812	0.00013837209302325582
20260708	1.0	20raw	cheap_heuristic	VALUE	0.536	100	100	199	299	0	0.33444816053511706	1.0	0.5012531328320802	0.000299
20260708	1.0	20raw	cheap_heuristic	PREC_CONSTRAINED	0.631	100	98	92	190	2	0.5157894736842106	0.98	0.6758620689655174	0.00019387755102040816
20260708	1.0	20raw	cheap_heuristic	COST_CONSTRAINED	0.001	100	100	9841	9941	0	0.010059350165979277	1.0	0.019918334827208443	0.009941
20260708	1.0	20raw	small_open	F1	0.731	100	86	33	119	14	0.7226890756302521	0.86	0.7853881278538812	0.0008302325581395348
20260708	1.0	20raw	small_open	VALUE	0.536	100	100	199	299	0	0.33444816053511706	1.0	0.5012531328320802	0.0017939999999999998
20260708	1.0	20raw	small_open	PREC_CONSTRAINED	0.631	100	98	92	190	2	0.5157894736842106	0.98	0.6758620689655174	0.001163265306122449
20260708	1.0	20raw	small_open	COST_CONSTRAINED	0.001	100	100	9841	9941	0	0.010059350165979277	1.0	0.019918334827208443	0.059646
20260708	1.0	20raw	iter120_default	F1	0.731	100	86	33	119	14	0.7226890756302521	0.86	0.7853881278538812	0.0013837209302325583
20260708	1.0	20raw	iter120_default	VALUE	0.536	100	100	199	299	0	0.33444816053511706	1.0	0.5012531328320802	0.00299
20260708	1.0	20raw	iter120_default	PREC_CONSTRAINED	0.631	100	98	92	190	2	0.5157894736842106	0.98	0.6758620689655174	0.0019387755102040817
20260708	1.0	20raw	iter120_default	COST_CONSTRAINED	0.001	100	100	9841	9941	0	0.010059350165979277	1.0	0.019918334827208443	0.09941000000000001
20260708	1.0	20raw	mid_tier	F1	0.731	100	86	33	119	14	0.7226890756302521	0.86	0.7853881278538812	0.00691860465116279
20260708	1.0	20raw	mid_tier	VALUE	0.536	100	100	199	299	0	0.33444816053511706	1.0	0.5012531328320802	0.014950000000000001
20260708	1.0	20raw	mid_tier	PREC_CONSTRAINED	0.631	100	98	92	190	2	0.5157894736842106	0.98	0.6758620689655174	0.009693877551020408
20260708	1.0	20raw	mid_tier	COST_CONSTRAINED	0.001	100	100	9841	9941	0	0.010059350165979277	1.0	0.019918334827208443	0.49705
20260708	1.0	20raw	frontier_gpt4	F1	0.731	100	86	33	119	14	0.7226890756302521	0.86	0.7853881278538812	0.04151162790697674
20260708	1.0	20raw	frontier_gpt4	VALUE	0.536	100	100	199	299	0	0.33444816053511706	1.0	0.5012531328320802	0.08969999999999999
20260708	1.0	20raw	frontier_gpt4	PREC_CONSTRAINED	0.631	100	98	92	190	2	0.5157894736842106	0.98	0.6758620689655174	0.05816326530612245
20260708	1.0	20raw	frontier_gpt4	COST_CONSTRAINED	0.001	100	100	9841	9941	0	0.010059350165979277	1.0	0.019918334827208443	2.9822999999999995
20260708	1.0	20raw+minmax	cheap_heuristic	F1	0.791	100	82	26	108	18	0.7592592592592593	0.82	0.7884615384615384	0.00013170731707317073
20260708	1.0	20raw+minmax	cheap_heuristic	VALUE	0.521	100	100	188	288	0	0.3472222222222222	1.0	0.5154639175257731	0.000288
20260708	1.0	20raw+minmax	cheap_heuristic	PREC_CONSTRAINED	0.616	100	98	98	196	2	0.5	0.98	0.6621621621621622	0.00019999999999999998
20260708	1.0	20raw+minmax	cheap_heuristic	COST_CONSTRAINED	0.001	100	100	9840	9940	0	0.01006036217303823	1.0	0.0199203187250996	0.00994
20260708	1.0	20raw+minmax	small_open	F1	0.791	100	82	26	108	18	0.7592592592592593	0.82	0.7884615384615384	0.0007902439024390244
20260708	1.0	20raw+minmax	small_open	VALUE	0.521	100	100	188	288	0	0.3472222222222222	1.0	0.5154639175257731	0.0017279999999999997
20260708	1.0	20raw+minmax	small_open	PREC_CONSTRAINED	0.616	100	98	98	196	2	0.5	0.98	0.6621621621621622	0.0012
20260708	1.0	20raw+minmax	small_open	COST_CONSTRAINED	0.001	100	100	9840	9940	0	0.01006036217303823	1.0	0.0199203187250996	0.05964
20260708	1.0	20raw+minmax	iter120_default	F1	0.791	100	82	26	108	18	0.7592592592592593	0.82	0.7884615384615384	0.0013170731707317074
20260708	1.0	20raw+minmax	iter120_default	VALUE	0.521	100	100	188	288	0	0.3472222222222222	1.0	0.5154639175257731	0.00288
20260708	1.0	20raw+minmax	iter120_default	PREC_CONSTRAINED	0.616	100	98	98	196	2	0.5	0.98	0.6621621621621622	0.002
20260708	1.0	20raw+minmax	iter120_default	COST_CONSTRAINED	0.001	100	100	9840	9940	0	0.01006036217303823	1.0	0.0199203187250996	0.09939999999999999
20260708	1.0	20raw+minmax	mid_tier	F1	0.791	100	82	26	108	18	0.7592592592592593	0.82	0.7884615384615384	0.006585365853658537
20260708	1.0	20raw+minmax	mid_tier	VALUE	0.521	100	100	188	288	0	0.3472222222222222	1.0	0.5154639175257731	0.0144
20260708	1.0	20raw+minmax	mid_tier	PREC_CONSTRAINED	0.616	100	98	98	196	2	0.5	0.98	0.6621621621621622	0.01
20260708	1.0	20raw+minmax	mid_tier	COST_CONSTRAINED	0.001	100	100	9840	9940	0	0.01006036217303823	1.0	0.0199203187250996	0.49700000000000005
20260708	1.0	20raw+minmax	frontier_gpt4	F1	0.791	100	82	26	108	18	0.7592592592592593	0.82	0.7884615384615384	0.03951219512195122
20260708	1.0	20raw+minmax	frontier_gpt4	VALUE	0.521	100	100	188	288	0	0.3472222222222222	1.0	0.5154639175257731	0.0864
20260708	1.0	20raw+minmax	frontier_gpt4	PREC_CONSTRAINED	0.616	100	98	98	196	2	0.5	0.98	0.6621621621621622	0.06
20260708	1.0	20raw+minmax	frontier_gpt4	COST_CONSTRAINED	0.001	100	100	9840	9940	0	0.01006036217303823	1.0	0.0199203187250996	2.9819999999999998
20260708	1.0	20raw+stat	cheap_heuristic	F1	0.821	100	70	13	83	30	0.8433734939759037	0.7	0.7650273224043715	0.00011857142857142858
20260708	1.0	20raw+stat	cheap_heuristic	VALUE	0.541	100	100	187	287	0	0.34843205574912894	1.0	0.516795865633075	0.000287
20260708	1.0	20raw+stat	cheap_heuristic	PREC_CONSTRAINED	0.651	100	98	95	193	2	0.5077720207253886	0.98	0.6689419795221844	0.00019693877551020409
20260708	1.0	20raw+stat	cheap_heuristic	COST_CONSTRAINED	0.001	100	100	9842	9942	0	0.010058338362502514	1.0	0.01991635132443736	0.009942000000000001
20260708	1.0	20raw+stat	small_open	F1	0.821	100	70	13	83	30	0.8433734939759037	0.7	0.7650273224043715	0.0007114285714285714
20260708	1.0	20raw+stat	small_open	VALUE	0.541	100	100	187	287	0	0.34843205574912894	1.0	0.516795865633075	0.001722
20260708	1.0	20raw+stat	small_open	PREC_CONSTRAINED	0.651	100	98	95	193	2	0.5077720207253886	0.98	0.6689419795221844	0.0011816326530612244
20260708	1.0	20raw+stat	small_open	COST_CONSTRAINED	0.001	100	100	9842	9942	0	0.010058338362502514	1.0	0.01991635132443736	0.059652
20260708	1.0	20raw+stat	iter120_default	F1	0.821	100	70	13	83	30	0.8433734939759037	0.7	0.7650273224043715	0.0011857142857142858
20260708	1.0	20raw+stat	iter120_default	VALUE	0.541	100	100	187	287	0	0.34843205574912894	1.0	0.516795865633075	0.00287
20260708	1.0	20raw+stat	iter120_default	PREC_CONSTRAINED	0.651	100	98	95	193	2	0.5077720207253886	0.98	0.6689419795221844	0.0019693877551020408
20260708	1.0	20raw+stat	iter120_default	COST_CONSTRAINED	0.001	100	100	9842	9942	0	0.010058338362502514	1.0	0.01991635132443736	0.09942000000000001
20260708	1.0	20raw+stat	mid_tier	F1	0.821	100	70	13	83	30	0.8433734939759037	0.7	0.7650273224043715	0.005928571428571429
20260708	1.0	20raw+stat	mid_tier	VALUE	0.541	100	100	187	287	0	0.34843205574912894	1.0	0.516795865633075	0.01435
20260708	1.0	20raw+stat	mid_tier	PREC_CONSTRAINED	0.651	100	98	95	193	2	0.5077720207253886	0.98	0.6689419795221844	0.009846938775510204
