# Pillar 2 iter78 per-step EWS features.
# W=10 trailing window; H/M/L at 0.10/0.50 (iter74 cutoffs).
# CUSUM drift k=0.05 (Page 1954 small-shift).
# Source: scripts/zvf_iter78.py
source	method	seed	step	zvf	heldout_acc	held_mean_10	is_failure	h_run	ar1	cusum	variance_ratio	kurtosis	composite_ews
variance_mitigation	grpo	2	165	0.701900	0.313300	0.308350	1	22	0.799905	5.718660	1.717915	-1.440668	1.000000
variance_mitigation	grpo	2	166	0.701900	0.313300	0.309370	1	23	0.701924	5.828160	1.612244	-0.866227	1.000000
variance_mitigation	grpo	2	167	0.701900	0.313300	0.310390	1	24	0.485856	5.937660	1.262627	0.422851	1.000000
variance_mitigation	grpo	2	168	0.750000	0.314300	0.311510	1	25	0.801764	6.095260	1.290380	-0.253212	1.000000
variance_mitigation	grpo	2	169	0.750000	0.314300	0.312520	1	26	0.733820	6.193360	1.453096	-0.537946	1.000000
variance_mitigation	grpo	2	170	0.750000	0.314300	0.313530	1	27	0.614676	6.291460	1.382494	-0.684310	1.000000
variance_mitigation	grpo	2	171	0.704100	0.322400	0.315350	1	28	0.565978	6.343660	1.689189	-1.256631	1.000000
variance_mitigation	grpo	2	172	0.704100	0.322400	0.315980	1	29	0.536095	6.353660	1.641433	-1.250113	1.000000
variance_mitigation	grpo	2	173	0.704100	0.322400	0.316610	1	30	0.499825	6.363660	1.584027	-1.241798	1.000000
variance_mitigation	grpo	2	174	0.699300	0.317200	0.316720	1	31	0.511150	6.368860	1.587852	-1.241362	1.000000
variance_mitigation	grpo	2	175	0.699300	0.317200	0.317110	1	32	0.520904	6.366260	1.603513	-1.243017	1.000000
variance_mitigation	grpo	2	176	0.699300	0.317200	0.317500	1	33	0.530120	6.363660	1.618403	-1.244668	1.000000
variance_mitigation	grpo	2	177	0.720000	0.323800	0.318550	1	34	0.619516	6.381760	1.683307	-1.364996	1.000000
variance_mitigation	grpo	2	178	0.720000	0.323800	0.319500	1	35	0.473951	6.351760	1.431479	-0.508607	1.000000
variance_mitigation	grpo	2	179	0.720000	0.323800	0.320450	1	36	0.122512	6.321760	0.834577	1.101788	1.000000
variance_mitigation	grpo	2	180	0.729400	0.322600	0.321280	1	37	0.868479	6.301160	1.557091	-1.294373	1.000000
variance_mitigation	grpo	2	181	0.729400	0.322600	0.321300	1	38	0.854931	6.326460	1.744869	-1.610689	1.000000
variance_mitigation	grpo	2	182	0.729400	0.322600	0.321320	1	39	0.832285	6.351760	1.818445	-1.646016	1.000000
variance_mitigation	grpo	2	183	0.776400	0.326700	0.321750	1	40	0.908407	6.424060	1.078123	1.307530	1.000000
variance_mitigation	grpo	2	184	0.776400	0.326700	0.322700	1	41	0.825939	6.501160	1.474788	-0.366430	1.000000
variance_mitigation	grpo	2	185	0.776400	0.326700	0.323650	1	42	0.759706	6.578260	1.564452	-1.177452	1.000000
variance_mitigation	grpo	2	186	0.753900	0.329000	0.324830	1	43	0.706566	6.632860	1.836435	-1.519637	1.000000
variance_mitigation	grpo	2	187	0.753900	0.329000	0.325350	1	44	0.656048	6.666760	1.766600	-1.584089	1.000000
variance_mitigation	grpo	2	188	0.753900	0.329000	0.325870	1	45	0.571186	6.700660	1.636620	-1.487399	1.000000
variance_mitigation	grpo	2	189	0.782500	0.329100	0.326400	1	46	0.475988	6.763160	1.375493	-1.488924	1.000000
variance_mitigation	grpo	2	190	0.782500	0.329100	0.327050	1	47	0.383292	6.816260	1.285029	-1.136478	1.000000
variance_mitigation	grpo	2	191	0.782500	0.329100	0.327700	1	48	0.121920	6.869360	0.923038	-0.357437	1.000000
variance_mitigation	grpo	2	192	0.817000	0.338100	0.329250	1	49	0.743539	6.956960	1.192040	0.382318	1.000000
variance_mitigation	grpo	2	193	0.817000	0.338100	0.330390	1	50	0.835674	6.997560	1.613150	-0.756559	1.000000
variance_mitigation	grpo	2	194	0.817000	0.338100	0.331530	1	51	0.852576	7.038160	1.792574	-1.342775	1.000000
variance_mitigation	grpo	2	195	0.850400	0.337300	0.332590	1	52	0.922944	7.112160	1.512522	-1.011956	1.000000
variance_mitigation	grpo	2	196	0.850400	0.337300	0.333420	1	53	0.835354	7.208660	1.619979	-1.190852	1.000000
variance_mitigation	grpo	2	197	0.850400	0.337300	0.334250	1	54	0.734143	7.305160	1.565005	-1.200138	1.000000
variance_mitigation	grpo	2	198	0.787300	0.333900	0.334740	1	55	0.530725	7.338560	1.518819	-1.517016	1.000000
variance_mitigation	grpo	2	199	0.787300	0.333900	0.335220	1	56	0.509029	7.343360	1.481914	-1.503336	1.000000
variance_mitigation	grpo	2	200	0.787300	0.333900	0.335700	1	57	0.484855	7.348160	1.441440	-1.495374	1.000000
variance_mitigation	grpo	2	201	0.831600	0.339700	0.336760	1	58	0.422756	7.397260	1.574617	-1.412585	1.000000
variance_mitigation	grpo	2	202	0.831600	0.339700	0.336920	1	59	0.433359	7.411860	1.591891	-1.431379	1.000000
variance_mitigation	grpo	2	203	0.831600	0.339700	0.337080	1	60	0.439279	7.426460	1.602530	-1.392699	1.000000
variance_mitigation	grpo	2	204	0.829400	0.341400	0.337410	1	61	0.474055	7.438860	1.579253	-1.301111	1.000000
variance_mitigation	grpo	2	205	0.829400	0.341400	0.337820	1	62	0.394891	7.417860	1.460551	-1.228895	1.000000
variance_mitigation	grpo	2	206	0.829400	0.341400	0.338230	1	63	0.276298	7.396860	1.284781	-1.159756	1.000000
variance_mitigation	grpo	2	207	0.859100	0.340900	0.338590	1	64	0.686732	7.405560	1.413147	-0.975772	1.000000
variance_mitigation	grpo	2	208	0.859100	0.340900	0.339290	1	65	0.595243	7.477360	1.389841	-0.413270	1.000000
variance_mitigation	grpo	2	209	0.859100	0.340900	0.339990	1	66	0.365488	7.549160	1.083377	0.565899	1.000000
variance_mitigation	grpo	2	210	0.796200	0.347400	0.341340	1	67	0.090514	7.558060	0.882449	-0.067962	1.000000
variance_mitigation	grpo	2	211	0.796200	0.347400	0.342110	1	68	0.491907	7.522660	1.360445	-0.853880	1.000000
variance_mitigation	grpo	2	212	0.796200	0.347400	0.342880	1	69	0.612012	7.487260	1.583332	-1.333930	1.000000
variance_mitigation	grpo	2	213	0.829000	0.341000	0.343010	1	70	0.502166	7.484660	1.689701	-1.332669	1.000000
variance_mitigation	grpo	2	214	0.829000	0.341000	0.342970	1	71	0.502098	7.484260	1.689602	-1.332777	1.000000
variance_mitigation	grpo	2	215	0.829000	0.341000	0.342930	1	72	0.502027	7.483860	1.689498	-1.332835	1.000000
variance_mitigation	grpo	2	216	0.841400	0.349700	0.343760	1	73	0.502615	7.495860	1.564955	-1.385286	1.000000
variance_mitigation	grpo	2	217	0.841400	0.349700	0.344640	1	74	0.417770	7.478160	1.430139	-1.252017	1.000000
variance_mitigation	grpo	2	218	0.841400	0.349700	0.345520	1	75	0.289687	7.460460	1.232483	-1.160714	1.000000
variance_mitigation	grpo	2	219	0.828100	0.357500	0.347180	1	76	0.681705	7.429460	1.751636	-1.291751	1.000000
variance_mitigation	grpo	2	220	0.828100	0.357500	0.348190	1	77	0.545663	7.461360	1.520133	-0.262783	1.000000
variance_mitigation	grpo	2	221	0.828100	0.357500	0.349200	1	78	0.189799	7.493260	0.893663	2.270424	1.000000
variance_mitigation	grpo	2	222	0.847300	0.352700	0.349730	1	79	0.204032	7.544360	1.058870	-1.402919	1.000000
variance_mitigation	grpo	2	223	0.847300	0.352700	0.350900	1	80	0.378794	7.562660	1.307071	-1.702455	1.000000
variance_mitigation	grpo	2	224	0.847300	0.352700	0.352070	1	81	0.405363	7.580960	1.380476	-1.705323	1.000000
variance_mitigation	grpo	2	225	0.883500	0.349600	0.352930	1	82	0.834594	7.635460	1.004524	1.909922	1.000000
variance_mitigation	grpo	2	226	0.883500	0.349600	0.352920	1	83	0.879204	7.677560	1.567018	-0.390813	1.000000
variance_mitigation	grpo	2	227	0.883500	0.349600	0.352910	1	84	0.875778	7.719660	1.772663	-1.318130	1.000000
variance_mitigation	grpo	2	228	0.841400	0.355600	0.353500	1	85	0.589805	7.719660	1.681347	-1.318130	1.000000
variance_mitigation	grpo	2	229	0.841400	0.355600	0.353310	1	86	0.537409	7.732960	1.593567	-1.253689	1.000000
variance_mitigation	grpo	2	230	0.841400	0.355600	0.353120	1	87	0.465510	7.746260	1.475469	-1.209608	1.000000
variance_mitigation	grpo	2	231	0.885700	0.355900	0.352960	1	88	0.284612	7.803860	1.268949	-1.804454	1.000000
variance_mitigation	grpo	2	232	0.885700	0.355900	0.353280	1	89	0.344247	7.842260	1.367515	-1.956980	1.000000
variance_mitigation	grpo	2	233	0.885700	0.355900	0.353600	1	90	0.338468	7.880660	1.378047	-1.793677	1.000000
variance_mitigation	grpo	2	234	0.806100	0.360300	0.354360	1	91	0.132334	7.839460	0.914054	-0.654595	1.000000
variance_mitigation	grpo	2	235	0.806100	0.360300	0.355430	1	92	0.428170	7.762060	1.293675	-1.322175	1.000000
variance_mitigation	grpo	2	236	0.806100	0.360300	0.356500	1	93	0.478732	7.684660	1.419870	-1.580691	1.000000
variance_mitigation	grpo	2	237	0.867200	0.356900	0.357230	1	94	0.393284	7.668360	1.522166	-1.476897	1.000000
variance_mitigation	grpo	2	238	0.867200	0.356900	0.357360	1	95	0.412431	7.694160	1.553057	-1.511270	1.000000
variance_mitigation	grpo	2	239	0.867200	0.356900	0.357490	1	96	0.421911	7.719960	1.570454	-1.444766	1.000000
variance_mitigation	grpo	2	240	0.834300	0.361600	0.358090	1	97	0.422412	7.712860	1.508305	-1.531156	1.000000
variance_mitigation	grpo	2	241	0.834300	0.361600	0.358660	1	98	0.331184	7.661460	1.386187	-1.551287	1.000000
variance_mitigation	grpo	2	242	0.834300	0.361600	0.359230	1	99	0.159270	7.610060	1.144225	-1.396207	1.000000
variance_mitigation	grpo	2	243	0.892500	0.363800	0.360020	1	100	0.418579	7.616860	1.195087	-1.229066	1.000000
variance_mitigation	grpo	2	244	0.892500	0.363800	0.360370	1	101	0.428004	7.703260	1.280635	-1.257679	1.000000
variance_mitigation	grpo	2	245	0.892500	0.363800	0.360720	1	102	0.302853	7.789660	1.147221	-1.112515	1.000000
variance_mitigation	grpo	2	246	0.856700	0.366800	0.361370	1	103	0.441792	7.840260	1.610089	-1.384703	1.000000
variance_mitigation	grpo	2	247	0.856700	0.366800	0.362360	1	104	0.444335	7.829760	1.615106	-1.401365	1.000000
variance_mitigation	grpo	2	248	0.856700	0.366800	0.363350	1	105	0.444244	7.819260	1.616338	-1.379926	1.000000
variance_mitigation	grpo	2	249	0.901900	0.368100	0.364470	1	106	0.405518	7.853960	1.294648	-1.597552	1.000000
variance_mitigation	grpo	2	250	0.901900	0.368100	0.365120	1	107	0.364939	7.921560	1.281796	-1.543360	1.000000
variance_mitigation	grpo	2	251	0.901900	0.368100	0.365770	1	108	0.196560	7.989160	1.068042	-1.225058	1.000000
variance_mitigation	grpo	2	252	0.852400	0.368100	0.366420	1	109	0.268295	8.007260	1.244650	-1.760954	1.000000
variance_mitigation	grpo	2	253	0.852400	0.368100	0.366850	1	110	0.351977	7.967160	1.373308	-1.902009	1.000000
variance_mitigation	grpo	2	254	0.852400	0.368100	0.367280	1	111	0.365993	7.927060	1.411703	-1.749722	1.000000
variance_mitigation	grpo	2	255	0.882300	0.365100	0.367410	1	112	0.393189	7.916860	1.515342	-1.554751	1.000000
variance_mitigation	grpo	2	256	0.882300	0.365100	0.367240	1	113	0.361650	7.942460	1.478020	-1.674237	1.000000
variance_mitigation	grpo	2	257	0.882300	0.365100	0.367070	1	114	0.304933	7.968060	1.404375	-1.609673	1.000000
variance_mitigation	grpo	2	258	0.918000	0.367100	0.367100	1	115	0.515826	8.029360	1.351303	-1.276300	1.000000
variance_mitigation	grpo	2	259	0.918000	0.367100	0.367000	1	116	0.606744	8.045460	1.515045	-1.341686	1.000000
variance_mitigation	grpo	2	260	0.918000	0.367100	0.366900	1	117	0.664189	8.061560	1.631311	-1.457480	1.000000
variance_mitigation	grpo	2	261	0.884500	0.372500	0.367340	1	118	0.667349	8.044160	1.777877	-1.333836	1.000000
variance_mitigation	grpo	2	262	0.884500	0.372500	0.367780	1	119	0.577944	8.076260	1.627077	-1.034487	1.000000
variance_mitigation	grpo	2	263	0.884500	0.372500	0.368220	1	120	0.409014	8.108360	1.340246	-0.636726	1.000000
variance_mitigation	grpo	2	264	0.902000	0.370300	0.368440	1	121	0.409724	8.157960	1.526859	-1.508471	1.000000
variance_mitigation	grpo	2	265	0.902000	0.370300	0.368960	1	122	0.351800	8.177660	1.451280	-1.607263	1.000000
variance_mitigation	grpo	2	266	0.902000	0.370300	0.369480	1	123	0.254949	8.197360	1.319202	-1.549280	1.000000
variance_mitigation	grpo	2	267	0.894600	0.374900	0.370460	1	124	0.484780	8.209660	1.545055	-1.405553	1.000000
variance_mitigation	grpo	2	268	0.894600	0.374900	0.371240	1	125	0.339714	8.186260	1.334803	-0.973443	1.000000
variance_mitigation	grpo	2	269	0.894600	0.374900	0.372020	1	126	0.012611	8.162860	0.841289	-0.095620	1.000000
variance_mitigation	grpo	2	270	0.885200	0.373800	0.372690	1	127	0.509534	8.130060	1.467782	-1.598972	1.000000
variance_mitigation	grpo	2	271	0.885200	0.373800	0.372820	1	128	0.496205	8.130760	1.445314	-1.593196	1.000000
variance_mitigation	grpo	2	272	0.885200	0.373800	0.372950	1	129	0.482012	8.131460	1.421637	-1.589550	1.000000
variance_mitigation	grpo	2	273	0.846900	0.376700	0.373370	1	130	1.000000	8.093860	0.942409	2.641455	1.000000
variance_mitigation	grpo	2	274	0.846900	0.376700	0.374010	1	131	0.876671	8.038760	1.494082	-0.184461	1.000000
variance_mitigation	grpo	2	275	0.846900	0.376700	0.374650	1	132	0.828164	7.983660	1.656033	-1.276677	1.000000
variance_mitigation	grpo	2	276	0.914400	0.372400	0.374860	1	133	0.354617	7.996060	1.242437	-1.134343	1.000000
variance_mitigation	grpo	2	277	0.914400	0.372400	0.374610	1	134	0.485712	8.015860	1.437563	-1.226052	1.000000
variance_mitigation	grpo	2	278	0.914400	0.372400	0.374360	1	135	0.564265	8.035660	1.569990	-1.351274	1.000000
variance_mitigation	grpo	2	279	0.863600	0.378600	0.374730	1	136	0.395635	8.004660	1.527851	-1.476113	1.000000
variance_mitigation	grpo	2	280	0.863600	0.378600	0.375210	1	137	0.412376	7.983060	1.555282	-1.512129	1.000000
variance_mitigation	grpo	2	281	0.863600	0.378600	0.375690	1	138	0.419896	7.961460	1.569791	-1.447536	1.000000
variance_mitigation	grpo	2	282	0.858400	0.380500	0.376360	1	139	0.486652	7.934660	1.575156	-1.282049	1.000000
variance_mitigation	grpo	2	283	0.858400	0.380500	0.376740	1	140	0.445847	7.946160	1.512196	-1.258727	1.000000
variance_mitigation	grpo	2	284	0.858400	0.380500	0.377120	1	141	0.395600	7.957660	1.435828	-1.241902	1.000000
variance_mitigation	grpo	2	285	0.888600	0.381000	0.377550	1	142	0.596644	7.999360	1.643895	-1.485443	1.000000
variance_mitigation	grpo	2	286	0.888600	0.381000	0.378410	1	143	0.471109	7.973560	1.424961	-0.986047	1.000000
variance_mitigation	grpo	2	287	0.888600	0.381000	0.379270	1	144	0.215404	7.947760	0.997696	-0.399338	1.000000
variance_mitigation	grpo	2	288	0.866600	0.379900	0.380020	1	145	0.536329	7.899960	1.703138	-1.277778	1.000000
variance_mitigation	grpo	2	289	0.866600	0.379900	0.380150	1	146	0.526258	7.902960	1.688019	-1.288266	1.000000
variance_mitigation	grpo	2	290	0.866600	0.379900	0.380280	1	147	0.515128	7.905960	1.671333	-1.292012	1.000000
variance_mitigation	grpo	2	291	0.878600	0.386000	0.381020	1	148	0.428209	7.920960	1.505979	-1.529844	1.000000
variance_mitigation	grpo	2	292	0.878600	0.386000	0.381570	1	149	0.328649	7.941160	1.371895	-1.509387	1.000000
variance_mitigation	grpo	2	293	0.878600	0.386000	0.382120	1	150	0.134722	7.961360	1.096672	-1.301435	1.000000
variance_mitigation	grpo	2	294	0.857700	0.380600	0.382130	1	151	0.415410	7.960660	1.196526	-1.249423	1.000000
variance_mitigation	grpo	2	295	0.857700	0.380600	0.382090	1	152	0.424552	7.929760	1.280069	-1.277750	1.000000
variance_mitigation	grpo	2	296	0.857700	0.380600	0.382050	1	153	0.299534	7.898860	1.146163	-1.129240	1.000000
variance_mitigation	grpo	2	297	0.871700	0.383600	0.382310	1	154	0.421407	7.881960	1.576324	-1.423891	1.000000
variance_mitigation	grpo	2	298	0.871700	0.383600	0.382680	1	155	0.428019	7.887060	1.588108	-1.450686	1.000000
variance_mitigation	grpo	2	299	0.871700	0.383600	0.383050	1	156	0.429637	7.892160	1.592777	-1.411725	1.000000
variance_mitigation	grpo	3	0	0.005200	0.001500	0.001500	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	grpo	3	1	0.005200	0.001500	0.001500	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	grpo	3	2	0.005200	0.001500	0.001500	0	0	0.000000	0.000000	1.000000	0.000000	0.000000
variance_mitigation	grpo	3	3	0.029800	0.011100	0.003900	0	0	-0.333333	0.000000	0.666667	-0.666667	0.000000
variance_mitigation	grpo	3	4	0.029800	0.011100	0.005340	0	0	0.523810	0.000000	1.527778	-1.833333	0.523810
variance_mitigation	grpo	3	5	0.029800	0.011100	0.006300	0	0	0.600000	0.000000	1.666667	-2.000000	0.600000
variance_mitigation	grpo	3	6	0.027100	0.027500	0.009329	0	0	0.601943	0.000000	1.714939	-1.905894	0.601943
variance_mitigation	grpo	3	7	0.027100	0.027500	0.011600	0	0	0.609361	0.000000	1.688450	-1.725664	0.609361
variance_mitigation	grpo	3	8	0.027100	0.027500	0.013367	0	0	0.613862	0.000000	1.665538	-1.500000	0.613862
variance_mitigation	grpo	3	9	0.008100	0.028300	0.014860	0	0	0.526536	0.000000	1.471619	-1.788393	0.526536
variance_mitigation	grpo	3	10	0.008100	0.028300	0.017540	0	0	0.487972	0.000000	1.405104	-1.770398	0.487972
variance_mitigation	grpo	3	11	0.008100	0.028300	0.020220	0	0	0.441631	0.000000	1.327572	-1.774560	0.441631
variance_mitigation	grpo	3	12	0.020400	0.039300	0.024000	0	0	0.650607	0.000000	1.805508	-1.376575	0.650607
variance_mitigation	grpo	3	13	0.020400	0.039300	0.026820	0	0	0.605018	0.000000	1.736715	-1.411564	0.605018
variance_mitigation	grpo	3	14	0.020400	0.039300	0.029640	0	0	0.536538	0.000000	1.630495	-1.373181	0.536538
variance_mitigation	grpo	3	15	0.000000	0.050500	0.033580	0	0	0.354861	0.000000	1.142031	-1.273068	0.354861
variance_mitigation	grpo	3	16	0.000000	0.050500	0.035880	0	0	0.409869	0.000000	1.277762	-1.442361	0.409869
variance_mitigation	grpo	3	17	0.000000	0.050500	0.038180	0	0	0.329623	0.000000	1.209834	-1.407443	0.329623
variance_mitigation	grpo	3	18	0.023800	0.062800	0.041710	0	0	0.250717	0.000000	1.222630	-1.583524	0.250717
variance_mitigation	grpo	3	19	0.023800	0.062800	0.045160	0	0	0.376476	0.000000	1.401419	-1.689569	0.376476
variance_mitigation	grpo	3	20	0.023800	0.062800	0.048610	0	0	0.427712	0.000000	1.490347	-1.591266	0.427712
variance_mitigation	grpo	3	21	0.028300	0.071200	0.052900	0	0	0.568457	0.000000	1.586289	-1.253503	0.568457
variance_mitigation	grpo	3	22	0.028300	0.071200	0.056090	0	0	0.616514	0.000000	1.674714	-1.272943	0.616514
variance_mitigation	grpo	3	23	0.028300	0.071200	0.059280	0	0	0.650272	0.000000	1.740805	-1.280372	0.650272
variance_mitigation	grpo	3	24	0.037000	0.074900	0.062840	0	0	0.745548	0.000000	1.590229	-1.215230	0.745548
variance_mitigation	grpo	3	25	0.037000	0.074900	0.065280	0	0	0.628044	0.000000	1.472778	-0.283311	0.628044
variance_mitigation	grpo	3	26	0.037000	0.074900	0.067720	0	0	0.336837	0.000000	1.017003	1.805694	0.336837
variance_mitigation	grpo	3	27	0.058600	0.080800	0.070750	0	0	1.000000	0.000000	1.092370	1.575101	1.000000
variance_mitigation	grpo	3	28	0.058600	0.080800	0.072550	0	0	0.896489	0.000000	1.541071	-0.459686	0.896489
variance_mitigation	grpo	3	29	0.058600	0.080800	0.074350	0	0	0.836985	0.000000	1.671404	-1.324877	0.836985
variance_mitigation	grpo	3	30	0.000000	0.096800	0.077750	0	0	0.171771	0.000000	0.910667	-0.146783	0.171771
variance_mitigation	grpo	3	31	0.000000	0.096800	0.080310	0	0	0.533828	0.000000	1.371398	-0.851438	0.533828
variance_mitigation	grpo	3	32	0.000000	0.096800	0.082870	0	0	0.650936	0.000000	1.598502	-1.359206	0.650936
variance_mitigation	grpo	3	33	0.037200	0.098100	0.085560	0	0	0.499014	0.000000	1.678209	-1.316067	0.499014
variance_mitigation	grpo	3	34	0.037200	0.098100	0.087880	0	0	0.499209	0.000000	1.678500	-1.315866	0.499209
variance_mitigation	grpo	3	35	0.037200	0.098100	0.090200	0	0	0.499404	0.000000	1.678790	-1.315653	0.499404
variance_mitigation	grpo	3	36	0.015800	0.111800	0.093890	0	0	0.446643	0.000000	1.502931	-1.516034	0.446643
variance_mitigation	grpo	3	37	0.015800	0.111800	0.096990	0	0	0.327542	0.000000	1.340444	-1.353615	0.327542
variance_mitigation	grpo	3	38	0.015800	0.111800	0.100090	0	0	0.074410	0.000000	0.973682	-0.924619	0.074410
variance_mitigation	grpo	3	39	0.061200	0.116900	0.103700	0	0	0.369416	0.000000	1.068495	-0.762790	0.369416
variance_mitigation	grpo	3	40	0.061200	0.116900	0.105710	0	0	0.467143	0.000000	1.284737	-1.133991	0.467143
variance_mitigation	grpo	3	41	0.061200	0.116900	0.107720	0	0	0.407796	0.000000	1.264450	-1.291551	0.407796
variance_mitigation	grpo	3	42	0.000000	0.122900	0.110330	0	0	0.209518	0.000000	1.132701	-1.291551	0.209518
variance_mitigation	grpo	3	43	0.000000	0.122900	0.112810	0	0	0.401753	0.000000	1.391425	-1.459190	0.401753
variance_mitigation	grpo	3	44	0.000000	0.122900	0.115290	0	0	0.482008	0.000000	1.526040	-1.479556	0.482008
variance_mitigation	grpo	3	45	0.032100	0.125800	0.118060	0	0	0.429539	0.000000	1.592053	-1.405422	0.429539
variance_mitigation	grpo	3	46	0.032100	0.125800	0.119460	0	0	0.416754	0.000000	1.576364	-1.454993	0.416754
variance_mitigation	grpo	3	47	0.032100	0.125800	0.120860	0	0	0.397606	0.000000	1.551562	-1.432912	0.397606
variance_mitigation	grpo	3	48	0.037000	0.138000	0.123480	0	0	0.498515	0.000000	1.580187	-1.341610	0.498515
variance_mitigation	grpo	3	49	0.037000	0.138000	0.125590	0	0	0.386363	0.000000	1.405775	-1.101650	0.386363
variance_mitigation	grpo	3	50	0.037000	0.138000	0.127700	0	0	0.190846	0.000000	1.107394	-0.859237	0.190846
variance_mitigation	grpo	3	51	0.066500	0.143600	0.130370	0	0	0.779453	0.000000	1.363378	-0.615422	0.779453
variance_mitigation	grpo	3	52	0.066500	0.143600	0.132440	0	0	0.702406	0.000000	1.449595	-0.536452	0.702406
variance_mitigation	grpo	3	53	0.066500	0.143600	0.134510	0	0	0.551824	0.000000	1.303162	-0.334219	0.551824
variance_mitigation	grpo	3	54	0.000000	0.150000	0.137220	0	0	0.174160	0.000000	0.951156	-0.334219	0.174160
variance_mitigation	grpo	3	55	0.000000	0.150000	0.139640	0	0	0.506166	0.000000	1.375567	-0.912554	0.506166
variance_mitigation	grpo	3	56	0.000000	0.150000	0.142060	0	0	0.622476	0.000000	1.590129	-1.340767	0.622476
variance_mitigation	grpo	3	57	0.015200	0.156900	0.145170	0	0	0.608556	0.000000	1.752773	-1.479359	0.608556
variance_mitigation	grpo	3	58	0.015200	0.156900	0.147060	0	0	0.618853	0.000000	1.777012	-1.514135	0.618853
variance_mitigation	grpo	3	59	0.015200	0.156900	0.148950	0	0	0.622892	0.000000	1.790697	-1.446434	0.622892
variance_mitigation	grpo	3	60	0.073800	0.169100	0.152060	0	0	0.496757	0.000000	1.358045	-1.742872	0.496757
variance_mitigation	grpo	3	61	0.073800	0.169100	0.154610	0	0	0.534269	0.000000	1.422582	-1.741720	0.534269
variance_mitigation	grpo	3	62	0.073800	0.169100	0.157160	0	0	0.565907	0.000000	1.479162	-1.756482	0.565907
variance_mitigation	grpo	3	63	0.043400	0.174500	0.160250	0	0	0.704227	0.000000	1.834213	-1.487768	0.704227
variance_mitigation	grpo	3	64	0.043400	0.174500	0.162700	0	0	0.648532	0.000000	1.753900	-1.516462	0.648532
variance_mitigation	grpo	3	65	0.043400	0.174500	0.165150	0	0	0.553643	0.000000	1.605272	-1.402237	0.553643
variance_mitigation	grpo	3	66	0.054000	0.181100	0.168260	0	0	0.487921	0.000000	1.555829	-1.383507	0.487921
variance_mitigation	grpo	3	67	0.054000	0.181100	0.170680	0	0	0.342455	0.000000	1.342236	-0.947553	0.342455
variance_mitigation	grpo	3	68	0.054000	0.181100	0.173100	0	0	0.020080	0.000000	0.853887	-0.106637	0.020080
variance_mitigation	grpo	3	69	0.064300	0.185800	0.175990	0	0	0.526764	0.000000	1.565249	-1.493017	0.526764
variance_mitigation	grpo	3	70	0.064300	0.185800	0.177660	0	0	0.425830	0.000000	1.398872	-1.280989	0.425830
variance_mitigation	grpo	3	71	0.064300	0.185800	0.179330	0	0	0.259969	0.000000	1.136545	-1.134336	0.259969
variance_mitigation	grpo	3	72	0.073900	0.185100	0.180930	0	0	0.896667	0.000000	1.543885	-1.125706	0.896667
variance_mitigation	grpo	3	73	0.073900	0.185100	0.181990	0	0	0.810204	0.000000	1.609433	-1.138973	0.810204
variance_mitigation	grpo	3	74	0.073900	0.185100	0.183050	0	0	0.692396	0.000000	1.508128	-0.993053	0.692396
variance_mitigation	grpo	3	75	0.063200	0.200600	0.185660	0	0	0.653615	0.000000	1.752657	-1.338388	0.653615
variance_mitigation	grpo	3	76	0.063200	0.200600	0.187610	0	0	0.557709	0.000000	1.587919	-0.982983	0.557709
variance_mitigation	grpo	3	77	0.063200	0.200600	0.189560	0	0	0.374581	0.000000	1.275472	-0.537607	0.374581
variance_mitigation	grpo	3	78	0.041000	0.201600	0.191610	0	0	0.728307	0.000000	0.972115	1.866765	0.728307
variance_mitigation	grpo	3	79	0.041000	0.201600	0.193190	0	0	0.853886	0.000000	1.548933	-0.367248	0.853886
variance_mitigation	grpo	3	80	0.041000	0.201600	0.194770	0	0	0.865959	0.000000	1.765788	-1.303939	0.865959
variance_mitigation	grpo	3	81	0.085700	0.199300	0.196120	0	0	0.376383	0.003192	1.240435	-1.208571	0.376383
variance_mitigation	grpo	3	82	0.085700	0.199300	0.197540	0	0	0.499923	0.006384	1.428516	-1.287642	0.499923
variance_mitigation	grpo	3	83	0.085700	0.199300	0.198960	0	0	0.576028	0.009576	1.559346	-1.412649	0.576028
variance_mitigation	grpo	3	84	0.067500	0.210100	0.201460	0	0	0.531782	0.009576	1.717480	-1.347963	0.531782
variance_mitigation	grpo	3	85	0.067500	0.210100	0.202410	0	0	0.533536	0.009576	1.720627	-1.351285	0.533536
variance_mitigation	grpo	3	86	0.067500	0.210100	0.203360	0	0	0.534646	0.009576	1.722804	-1.343446	0.534646
variance_mitigation	grpo	3	87	0.141500	0.214100	0.204710	0	0	0.435916	0.058992	0.935214	0.713514	0.435916
variance_mitigation	grpo	3	88	0.141500	0.214100	0.205960	0	0	0.604107	0.117984	1.326236	-0.541279	0.604107
variance_mitigation	grpo	3	89	0.141500	0.214100	0.207210	0	0	0.574473	0.176976	1.401076	-1.189824	0.574473
variance_mitigation	grpo	3	90	0.097800	0.227800	0.209830	0	0	0.558745	0.192268	1.742569	-1.330117	0.558745
variance_mitigation	grpo	3	91	0.097800	0.227800	0.212680	0	0	0.548350	0.207560	1.727812	-1.354317	0.548350
