pair	numerator	denominator	ratio_point	boot_mean	boot_lo	boot_hi	ci_excludes_1
D1_vs_D6	D1	D6	1.5710784313725492	1.5946994019044478	0.4606074679546721	2.888765907868794	False
D1_vs_D7@0.500	D1	D7@0.500	0.533312	0.5936084234045313	0.163265306122449	1.396825396825397	False
D6_vs_D1	D1	D6	1.5710784313725492	1.5946994019044478	0.4606074679546721	2.888765907868794	False
D6_vs_D7@0.500	D6	D7@0.500	0.339456	0.3777061532501283	0.20165208998358664	0.8227900004705343	True
D7@0.500_vs_D1	D1	D7@0.500	0.533312	0.5936084234045313	0.163265306122449	1.396825396825397	False
D7@0.500_vs_D6	D6	D7@0.500	0.339456	0.3777061532501283	0.20165208998358664	0.8227900004705343	True
