method	step	prompt_idx	k	p_hat	step_zvf	oracle_g	oracle_dy	g_dualformer_target	dy_dualformer_target	fire_due_to_dualformer	fire_due_to_zvf	g_c6	dy_c6	g_c0	dy_c0	g_c1	dy_c1	g_c2	dy_c2	g_c3	dy_c3	g_c5	dy_c5
aero	30	1	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	2	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	3	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	4	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	5	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	6	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	7	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	8	7	0.875	0.8125	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	30	9	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	10	7	0.875	0.8125	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	30	11	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	12	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	13	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	14	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	30	15	2	0.25	0.8125	10	0.04381370544433594	2	-0.524871826171875	1	1	2	-0.524871826171875	8	0.0	16	0.09010557783767581	2	-0.524871826171875	16	0.09010557783767581	10	0.04381370544433594
aero	31	0	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	1	0	0.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	2	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	3	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	4	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	5	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	6	7	0.875	0.8125	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	31	7	6	0.75	0.8125	10	0.04381370544433594	16	0.09010557783767581	1	1	16	0.09010557783767581	8	0.0	16	0.09010557783767581	16	0.09010557783767581	16	0.09010557783767581	10	0.04381370544433594
aero	31	8	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	9	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	10	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	11	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	12	7	0.875	0.8125	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	31	13	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	14	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	31	15	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	0	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	1	7	0.875	0.75	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	32	2	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	3	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	4	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	5	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	6	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	7	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	8	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	9	4	0.5	0.75	10	0.005859375	16	0.007781982421875	0	1	16	0.007781982421875	8	0.0	16	0.007781982421875	8	0.0	16	0.007781982421875	6	-0.0234375
aero	32	10	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	11	3	0.375	0.75	10	0.014524189755320549	16	0.023131876420841024	0	1	16	0.023131876420841024	8	0.0	16	0.023131876420841024	8	0.0	16	0.023131876420841024	6	-0.03871142864227295
aero	32	12	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	13	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	32	14	2	0.25	0.75	10	0.04381370544433594	2	-0.524871826171875	1	1	2	-0.524871826171875	8	0.0	16	0.09010557783767581	2	-0.524871826171875	16	0.09010557783767581	10	0.04381370544433594
aero	32	15	8	1.0	0.75	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	33	0	6	0.75	0.625	10	0.04381370544433594	8	0.0	1	0	8	0.0	8	0.0	8	0.0	16	0.09010557783767581	8	0.0	10	0.04381370544433594
aero	33	1	5	0.625	0.625	10	0.014524189755320549	8	0.0	1	0	8	0.0	8	0.0	8	0.0	12	0.02011368327657692	8	0.0	6	-0.03871142864227295
aero	33	2	5	0.625	0.625	10	0.014524189755320549	8	0.0	1	0	8	0.0	8	0.0	8	0.0	12	0.02011368327657692	8	0.0	6	-0.03871142864227295
aero	33	3	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	4	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	5	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	6	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	7	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	8	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	9	7	0.875	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	33	10	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	11	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	12	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	13	7	0.875	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	33	14	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	33	15	1	0.125	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	2	-0.4376410245895386	8	0.0	24	0.3030400716467391
aero	34	0	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	1	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	2	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	3	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	4	7	0.875	0.875	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	34	5	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	6	0	0.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	7	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	8	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	9	3	0.375	0.875	10	0.014524189755320549	16	0.023131876420841024	0	1	16	0.023131876420841024	8	0.0	16	0.023131876420841024	8	0.0	16	0.023131876420841024	6	-0.03871142864227295
aero	34	10	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	11	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	12	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	13	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	14	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	34	15	8	1.0	0.875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	0	7	0.875	0.8125	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	35	1	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	2	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	3	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	4	0	0.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	5	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	6	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	7	6	0.75	0.8125	10	0.04381370544433594	16	0.09010557783767581	1	1	16	0.09010557783767581	8	0.0	16	0.09010557783767581	16	0.09010557783767581	16	0.09010557783767581	10	0.04381370544433594
aero	35	8	0	0.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	9	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	10	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	11	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	12	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	13	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	35	14	4	0.5	0.8125	10	0.005859375	16	0.007781982421875	0	1	16	0.007781982421875	8	0.0	16	0.007781982421875	8	0.0	16	0.007781982421875	6	-0.0234375
aero	35	15	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	0	6	0.75	0.8125	10	0.04381370544433594	16	0.09010557783767581	1	1	16	0.09010557783767581	8	0.0	16	0.09010557783767581	16	0.09010557783767581	16	0.09010557783767581	10	0.04381370544433594
aero	36	1	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	2	0	0.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	3	6	0.75	0.8125	10	0.04381370544433594	16	0.09010557783767581	1	1	16	0.09010557783767581	8	0.0	16	0.09010557783767581	16	0.09010557783767581	16	0.09010557783767581	10	0.04381370544433594
aero	36	4	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	5	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	6	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	7	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	8	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	9	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	10	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	11	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	12	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	13	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	14	8	1.0	0.8125	8	0.0	8	0.0	0	0	8	0.0	8	0.0	16	0.0	8	0.0	16	0.0	8	0.0
aero	36	15	7	0.875	0.8125	10	0.08053339831531048	24	0.3030400716467391	1	1	24	0.3030400716467391	8	0.0	16	0.22554188838920908	24	0.3030400716467391	16	0.22554188838920908	24	0.3030400716467391
aero	37	0	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	1	0	0.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	2	7	0.875	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	37	3	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	4	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	5	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	6	1	0.125	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	2	-0.4376410245895386	8	0.0	24	0.3030400716467391
aero	37	7	5	0.625	0.6875	10	0.014524189755320549	8	0.0	1	0	8	0.0	8	0.0	8	0.0	12	0.02011368327657692	8	0.0	6	-0.03871142864227295
aero	37	8	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	9	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	10	4	0.5	0.6875	10	0.005859375	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	6	-0.0234375
aero	37	11	0	0.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	12	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	13	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	14	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	37	15	1	0.125	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	2	-0.4376410245895386	8	0.0	24	0.3030400716467391
aero	38	0	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	1	7	0.875	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	38	2	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	3	1	0.125	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	2	-0.4376410245895386	8	0.0	24	0.3030400716467391
aero	38	4	4	0.5	0.6875	10	0.005859375	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	6	-0.0234375
aero	38	5	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	6	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	7	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	8	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	9	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	10	7	0.875	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	38	11	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	12	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	13	0	0.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	38	14	4	0.5	0.6875	10	0.005859375	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	6	-0.0234375
aero	38	15	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	0	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	1	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	2	1	0.125	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	2	-0.4376410245895386	8	0.0	24	0.3030400716467391
aero	39	3	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	4	0	0.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	5	7	0.875	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	39	6	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	7	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	8	3	0.375	0.625	10	0.014524189755320549	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	6	-0.03871142864227295
aero	39	9	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	10	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	11	7	0.875	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	39	12	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	13	7	0.875	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
aero	39	14	8	1.0	0.625	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
aero	39	15	1	0.125	0.625	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	2	-0.4376410245895386	8	0.0	24	0.3030400716467391
areal	0	0	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	1	7	0.875	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
areal	0	2	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	3	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	4	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	5	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	6	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	7	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	8	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	9	2	0.25	0.6875	10	0.04381370544433594	8	0.0	1	0	8	0.0	8	0.0	8	0.0	2	-0.524871826171875	8	0.0	10	0.04381370544433594
areal	0	10	7	0.875	0.6875	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
areal	0	11	3	0.375	0.6875	10	0.014524189755320549	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	6	-0.03871142864227295
areal	0	12	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	13	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	0	14	3	0.375	0.6875	10	0.014524189755320549	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	6	-0.03871142864227295
areal	0	15	8	1.0	0.6875	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	1	0	7	0.875	0.5	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
areal	1	1	4	0.5	0.5	10	0.005859375	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	6	-0.0234375
areal	1	2	6	0.75	0.5	10	0.04381370544433594	8	0.0	1	0	8	0.0	8	0.0	8	0.0	16	0.09010557783767581	8	0.0	10	0.04381370544433594
areal	1	3	8	1.0	0.5	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	1	4	8	1.0	0.5	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	1	5	8	1.0	0.5	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	1	6	8	1.0	0.5	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
areal	1	7	7	0.875	0.5	10	0.08053339831531048	8	0.0	1	0	8	0.0	8	0.0	8	0.0	24	0.3030400716467391	8	0.0	24	0.3030400716467391
areal	1	8	8	1.0	0.5	8	0.0	8	0.0	0	0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0	8	0.0
